Date,District,State,Year_Type,Daily_Rainfall_mm,Cumulative_Monthly_mm,Rainfall_Category,Flood_Alert,Waterlogging_Risk
2021-04-07,Hyderabad,Telangana,flood,0.0,0.0044530027680828015,No Rain,0.0,Low
2021-04-08,Hyderabad,Telangana,flood,0.0,0.0044530027680828015,No Rain,0.0,Low
2021-04-09,Hyderabad,Telangana,flood,0.0,0.0044530027680828015,No Rain,0.0,Low
2021-04-10,Hyderabad,Telangana,flood,0.015643802647412757,0.007582139848357203,Light,0.0,Low
2021-04-11,Hyderabad,Telangana,flood,0.0,0.007582139848357203,No Rain,0.0,Low
2021-04-12,Hyderabad,Telangana,flood,0.024669073405535497,0.012516548321097606,Moderate,0.0,Low
2021-04-13,Hyderabad,Telangana,flood,0.019554753309265944,0.016427969671440605,Light,0.0,Low
2021-04-14,Hyderabad,Telangana,flood,0.011732851985559567,0.018774822481646407,Light,0.0,Low
2021-04-15,Hyderabad,Telangana,flood,0.0,0.018774822481646407,No Rain,0.0,Low
2021-04-16,Hyderabad,Telangana,flood,0.0,0.018774822481646407,No Rain,0.0,Low
2021-04-17,Hyderabad,Telangana,flood,0.0,0.018774822481646407,No Rain,0.0,Low
2021-04-18,Hyderabad,Telangana,flood,0.023164861612515044,0.023408352388975807,Moderate,0.0,Low
2021-04-19,Hyderabad,Telangana,flood,0.0,0.023408352388975807,No Rain,0.0,Low
2021-04-20,Hyderabad,Telangana,flood,0.0,0.023408352388975807,No Rain,0.0,Low
2021-04-21,Hyderabad,Telangana,flood,0.0048134777376654635,0.024371163798291007,Light,0.0,Low
2021-04-22,Hyderabad,Telangana,flood,0.0,0.024371163798291007,No Rain,0.0,Low
2021-04-23,Hyderabad,Telangana,flood,0.0,0.024371163798291007,No Rain,0.0,Low
2021-04-24,Hyderabad,Telangana,flood,0.0,0.024371163798291007,No Rain,0.0,Low
2021-04-25,Hyderabad,Telangana,flood,0.0,0.024371163798291007,No Rain,0.0,Low
2021-04-26,Hyderabad,Telangana,flood,0.0,0.024371163798291007,No Rain,0.0,Low
2021-04-27,Hyderabad,Telangana,flood,0.0,0.024371163798291007,No Rain,0.0,Low
2021-04-28,Hyderabad,Telangana,flood,0.028279181708784597,0.03002768082801781,Moderate,0.0,Low
2021-04-29,Hyderabad,Telangana,flood,0.0,0.03002768082801781,No Rain,0.0,Low
2021-04-30,Hyderabad,Telangana,flood,0.0,0.03002768082801781,No Rain,0.0,Low
2021-05-01,Hyderabad,Telangana,flood,0.0,0.0,No Rain,0.0,Low
2021-05-02,Hyderabad,Telangana,flood,0.006016847172081829,0.0012035142616440004,Light,0.0,Low
2021-05-03,Hyderabad,Telangana,flood,0.023465703971119134,0.005897219882055603,Moderate,0.0,Low
2021-05-04,Hyderabad,Telangana,flood,0.015342960288808664,0.008966181249247803,Light,0.0,Low
2021-05-05,Hyderabad,Telangana,flood,0.0,0.008966181249247803,No Rain,0.0,Low
2021-05-06,Hyderabad,Telangana,flood,0.0,0.008966181249247803,No Rain,0.0,Low
2021-05-07,Hyderabad,Telangana,flood,0.0,0.008966181249247803,No Rain,0.0,Low
2021-05-08,Hyderabad,Telangana,flood,0.0,0.008966181249247803,No Rain,0.0,Low
2021-05-09,Hyderabad,Telangana,flood,0.009025270758122744,0.010771452641713803,Light,0.0,Low
2021-05-10,Hyderabad,Telangana,flood,0.0,0.010771452641713803,No Rain,0.0,Low
2021-05-11,Hyderabad,Telangana,flood,0.0,0.010771452641713803,No Rain,0.0,Low
2021-05-12,Hyderabad,Telangana,flood,0.12003610108303249,0.03478156216151161,Heavy,0.0,High
2021-05-13,Hyderabad,Telangana,flood,0.0,0.03478156216151161,No Rain,0.0,Low
2021-05-14,Hyderabad,Telangana,flood,0.0,0.03478156216151161,No Rain,0.0,Low
2021-05-15,Hyderabad,Telangana,flood,0.01865222623345367,0.038512456372608014,Light,0.0,Low
2021-05-16,Hyderabad,Telangana,flood,0.012635379061371842,0.041039836322060416,Light,0.0,Low
2021-05-17,Hyderabad,Telangana,flood,0.0,0.041039836322060416,No Rain,0.0,Low
2021-05-18,Hyderabad,Telangana,flood,0.0,0.041039836322060416,No Rain,0.0,Low
2021-05-19,Hyderabad,Telangana,flood,0.03489771359807461,0.048020219039595614,Moderate,0.0,Low
2021-05-20,Hyderabad,Telangana,flood,0.0,0.048020219039595614,No Rain,0.0,Low
2021-05-21,Hyderabad,Telangana,flood,0.007521058965102287,0.049524611866650615,Light,0.0,Low
2021-05-22,Hyderabad,Telangana,flood,0.0,0.049524611866650615,No Rain,0.0,Low
2021-05-23,Hyderabad,Telangana,flood,0.0,0.049524611866650615,No Rain,0.0,Low
2021-05-24,Hyderabad,Telangana,flood,0.0,0.049524611866650615,No Rain,0.0,Low
2021-05-25,Hyderabad,Telangana,flood,0.02647412755716005,0.05482007461788422,Moderate,0.0,Low
2021-05-26,Hyderabad,Telangana,flood,0.021058965102286404,0.059032374533638216,Light,0.0,Low
2021-05-27,Hyderabad,Telangana,flood,0.014139590854392299,0.061860633048501625,Light,0.0,Low
2021-05-28,Hyderabad,Telangana,flood,0.028279181708784597,0.06751715007822842,Moderate,0.0,Low
2021-05-29,Hyderabad,Telangana,flood,0.023766546329723227,0.07227103141172223,Moderate,0.0,Low
2021-05-30,Hyderabad,Telangana,flood,0.0,0.07227103141172223,No Rain,0.0,Low
2021-05-31,Hyderabad,Telangana,flood,0.0,0.07227103141172223,No Rain,0.0,Low
2021-06-01,Hyderabad,Telangana,flood,0.00210589651022864,0.00042122999157540015,Light,0.0,Low
2021-06-02,Hyderabad,Telangana,flood,0.006317689530685921,0.0016849199663016006,Light,0.0,Low
2021-06-03,Hyderabad,Telangana,flood,0.1374849578820698,0.02918522084486701,Heavy,0.0,High
2021-06-04,Hyderabad,Telangana,flood,0.10078219013237064,0.049344084727404015,Moderate,0.0,Medium
2021-06-05,Hyderabad,Telangana,flood,0.0,0.049344084727404015,No Rain,0.0,Low
2021-06-06,Hyderabad,Telangana,flood,0.0,0.049344084727404015,No Rain,0.0,Low
2021-06-07,Hyderabad,Telangana,flood,0.06257521058965103,0.061860633048501625,Moderate,0.0,Medium
2021-06-08,Hyderabad,Telangana,flood,0.015342960288808664,0.06492959441569383,Light,0.0,Low
2021-06-09,Hyderabad,Telangana,flood,0.0,0.06492959441569383,No Rain,0.0,Low
2021-06-10,Hyderabad,Telangana,flood,0.09025270758122744,0.08298230834035383,Moderate,0.0,Medium
2021-06-11,Hyderabad,Telangana,flood,0.012334536702767749,0.08544951257672403,Light,0.0,Low
2021-06-12,Hyderabad,Telangana,flood,0.042418772563176894,0.09393428812131423,Moderate,0.0,Low
2021-06-13,Hyderabad,Telangana,flood,0.10348977135980746,0.11463473342159104,Moderate,0.0,Medium
2021-06-14,Hyderabad,Telangana,flood,0.03369434416365824,0.12137441328679743,Moderate,0.0,Low
2021-06-15,Hyderabad,Telangana,flood,0.0024067388688327317,0.12185581899145505,Light,0.0,Low
2021-06-16,Hyderabad,Telangana,flood,0.0,0.12185581899145505,No Rain,0.0,Low
2021-06-17,Hyderabad,Telangana,flood,0.019855595667870037,0.12582741605488024,Light,0.0,Low
2021-06-18,Hyderabad,Telangana,flood,0.03279181708784597,0.13238656878084004,Moderate,0.0,Low
2021-06-19,Hyderabad,Telangana,flood,0.025872442839951864,0.13756168010590925,Moderate,0.0,Low
2021-06-20,Hyderabad,Telangana,flood,0.09476534296028881,0.15651702972680226,Moderate,0.0,Medium
2021-06-21,Hyderabad,Telangana,flood,0.3261131167268352,0.22174750270790708,Very Heavy,0.3333333333333333,High
2021-06-22,Hyderabad,Telangana,flood,0.0024067388688327317,0.22222890841256468,Light,0.0,Low
2021-06-23,Hyderabad,Telangana,flood,0.0024067388688327317,0.2227103141172223,Light,0.0,Low
2021-06-24,Hyderabad,Telangana,flood,0.05685920577617328,0.2340835238897581,Moderate,0.0,Medium
2021-06-25,Hyderabad,Telangana,flood,0.0,0.2340835238897581,No Rain,0.0,Low
2021-06-26,Hyderabad,Telangana,flood,0.2572202166064982,0.2855337585750391,Very Heavy,0.3333333333333333,High
2021-06-27,Hyderabad,Telangana,flood,0.0,0.2855337585750391,No Rain,0.0,Low
2021-06-28,Hyderabad,Telangana,flood,0.007521058965102287,0.2870381514020941,Light,0.0,Low
2021-06-29,Hyderabad,Telangana,flood,0.0,0.2870381514020941,No Rain,0.0,Low
2021-06-30,Hyderabad,Telangana,flood,0.0,0.2870381514020941,No Rain,0.0,Low
2021-07-01,Hyderabad,Telangana,flood,0.01895306859205776,0.0037910699241786015,Light,0.0,Low
2021-07-02,Hyderabad,Telangana,flood,0.009326113116726835,0.005656517029726802,Light,0.0,Low
2021-07-03,Hyderabad,Telangana,flood,0.0315884476534296,0.011974966903357804,Moderate,0.0,Low
2021-07-04,Hyderabad,Telangana,flood,0.1344765342960289,0.03887351065110121,Heavy,0.0,High
2021-07-05,Hyderabad,Telangana,flood,0.013237063778580025,0.04152124202671802,Light,0.0,Low
2021-07-06,Hyderabad,Telangana,flood,0.02707581227436823,0.04693705620411602,Moderate,0.0,Low
2021-07-07,Hyderabad,Telangana,flood,0.0015042117930204573,0.04723793476952702,Light,0.0,Low
2021-07-08,Hyderabad,Telangana,flood,0.08483754512635379,0.06420748585870742,Moderate,0.0,Medium
2021-07-09,Hyderabad,Telangana,flood,0.03279181708784597,0.07076663858466722,Moderate,0.0,Low
2021-07-10,Hyderabad,Telangana,flood,0.09296028880866426,0.08936093392706704,Moderate,0.0,Medium
2021-07-11,Hyderabad,Telangana,flood,0.007220216606498195,0.09080515104103984,Light,0.0,Low
2021-07-12,Hyderabad,Telangana,flood,0.0015042117930204573,0.09110602960645084,Light,0.0,Low
2021-07-13,Hyderabad,Telangana,flood,0.03309265944645006,0.09772535804549284,Moderate,0.0,Low
2021-07-14,Hyderabad,Telangana,flood,0.06949458483754513,0.11162594776748104,Moderate,0.0,Medium
2021-07-15,Hyderabad,Telangana,flood,0.059566787003610115,0.12354073895775665,Moderate,0.0,Medium
2021-07-16,Hyderabad,Telangana,flood,0.017749699157641397,0.12709110602960644,Light,0.0,Low
2021-07-17,Hyderabad,Telangana,flood,0.036101083032490974,0.13431219159947044,Moderate,0.0,Low
2021-07-18,Hyderabad,Telangana,flood,0.06528279181708785,0.14737032133830785,Moderate,0.0,Medium
2021-07-19,Hyderabad,Telangana,flood,0.0,0.14737032133830785,No Rain,0.0,Low
2021-07-20,Hyderabad,Telangana,flood,0.2864019253910951,0.2046576001925623,Very Heavy,0.3333333333333333,High
2021-07-21,Hyderabad,Telangana,flood,0.20397111913357402,0.24545673366229387,Very Heavy,0.3333333333333333,High
2021-07-22,Hyderabad,Telangana,flood,0.018050541516245487,0.24906727644722587,Light,0.0,Low
2021-07-23,Hyderabad,Telangana,flood,0.04091456077015644,0.2572511734264051,Moderate,0.0,Low
2021-07-24,Hyderabad,Telangana,flood,0.10018050541516245,0.2772896858827777,Moderate,0.0,Medium
2021-07-25,Hyderabad,Telangana,flood,0.22683513838748498,0.3226621735467565,Very Heavy,0.3333333333333333,High
2021-07-26,Hyderabad,Telangana,flood,0.11702767749699157,0.34607052593573234,Heavy,0.0,High
2021-07-27,Hyderabad,Telangana,flood,0.07912154031287606,0.3618967384763509,Moderate,0.0,Medium
2021-07-28,Hyderabad,Telangana,flood,0.0812274368231047,0.3781441810085449,Moderate,0.0,Medium
2021-07-29,Hyderabad,Telangana,flood,0.14651022864019256,0.4074497532795764,Heavy,0.0,High
2021-07-30,Hyderabad,Telangana,flood,0.0,0.4074497532795764,No Rain,0.0,Low
2021-07-31,Hyderabad,Telangana,flood,0.0069193742478941035,0.40883379468046693,Light,0.0,Low
2021-08-01,Hyderabad,Telangana,flood,0.05896510228640193,0.011794439764111205,Moderate,0.0,Medium
2021-08-02,Hyderabad,Telangana,flood,0.05716004813477738,0.02322782524972921,Moderate,0.0,Medium
2021-08-03,Hyderabad,Telangana,flood,0.2057761732851986,0.06438801299795402,Very Heavy,0.3333333333333333,High
2021-08-04,Hyderabad,Telangana,flood,0.017448856799037304,0.06787820435672162,Light,0.0,Low
2021-08-05,Hyderabad,Telangana,flood,0.0,0.06787820435672162,No Rain,0.0,Low
2021-08-06,Hyderabad,Telangana,flood,0.39921780986762934,0.14773137561680105,Extremely Heavy,0.6666666666666666,High
2021-08-07,Hyderabad,Telangana,flood,0.0631768953068592,0.16036827536406306,Moderate,0.0,Medium
2021-08-08,Hyderabad,Telangana,flood,0.1552346570397112,0.19141894331447828,Heavy,0.0,High
2021-08-09,Hyderabad,Telangana,flood,0.0812274368231047,0.2076663858466723,Moderate,0.0,Medium
2021-08-10,Hyderabad,Telangana,flood,0.09987966305655838,0.22764472258996268,Moderate,0.0,Medium
2021-08-11,Hyderabad,Telangana,flood,0.02858002406738869,0.2333614153327717,Moderate,0.0,Low
2021-08-12,Hyderabad,Telangana,flood,0.292719614921781,0.2919123841617523,Very Heavy,0.3333333333333333,High
2021-08-13,Hyderabad,Telangana,flood,0.0,0.2919123841617523,No Rain,0.0,Low
2021-08-14,Hyderabad,Telangana,flood,0.03640192539109507,0.2991936454446985,Moderate,0.0,Low
2021-08-15,Hyderabad,Telangana,flood,0.05144404332129965,0.30948369238175466,Moderate,0.0,Medium
2021-08-16,Hyderabad,Telangana,flood,0.07370637785800241,0.32422674208689367,Moderate,0.0,Medium
2021-08-17,Hyderabad,Telangana,flood,0.02707581227436823,0.3296425562642917,Moderate,0.0,Low
2021-08-18,Hyderabad,Telangana,flood,0.01684717208182912,0.33301239619689493,Light,0.0,Low
2021-08-19,Hyderabad,Telangana,flood,0.004512635379061372,0.33391503189312793,Light,0.0,Low
2021-08-20,Hyderabad,Telangana,flood,0.037605294825511434,0.34143699602840294,Moderate,0.0,Low
2021-08-21,Hyderabad,Telangana,flood,0.037605294825511434,0.3489589601636779,Moderate,0.0,Low
2021-08-22,Hyderabad,Telangana,flood,0.0030084235860409147,0.3495607172944999,Light,0.0,Low
2021-08-23,Hyderabad,Telangana,flood,0.08965102286401926,0.36749307979299556,Moderate,0.0,Medium
2021-08-24,Hyderabad,Telangana,flood,0.1832129963898917,0.4041400890600554,Heavy,0.0,High
2021-08-25,Hyderabad,Telangana,flood,0.157942238267148,0.43573233842821035,Heavy,0.0,High
2021-08-26,Hyderabad,Telangana,flood,0.18742478941034899,0.473221807678421,Heavy,0.0,High
2021-08-27,Hyderabad,Telangana,flood,0.10890493381468112,0.4950054158141774,Heavy,0.0,High
2021-08-28,Hyderabad,Telangana,flood,0.031889290012033694,0.5013840414008907,Moderate,0.0,Low
2021-08-29,Hyderabad,Telangana,flood,0.12214199759326114,0.5258153809122638,Heavy,0.0,High
2021-08-30,Hyderabad,Telangana,flood,0.07280385078219014,0.5403779034781562,Moderate,0.0,Medium
2021-08-31,Hyderabad,Telangana,flood,0.03640192539109507,0.5476591647611024,Moderate,0.0,Low
2021-09-01,Hyderabad,Telangana,flood,0.22172081829121543,0.04434950054158142,Very Heavy,0.3333333333333333,High
2021-09-02,Hyderabad,Telangana,flood,0.038206979542719614,0.051991816103020824,Moderate,0.0,Low
2021-09-03,Hyderabad,Telangana,flood,0.12755716004813478,0.07750631844987363,Heavy,0.0,High
2021-09-04,Hyderabad,Telangana,flood,0.08754512635379062,0.09501745095679384,Moderate,0.0,Medium
2021-09-05,Hyderabad,Telangana,flood,0.09356197352587245,0.11373209772535804,Moderate,0.0,Medium
2021-09-06,Hyderabad,Telangana,flood,0.024669073405535497,0.11866650619809843,Moderate,0.0,Low
2021-09-07,Hyderabad,Telangana,flood,0.027978339350180507,0.12426284751474305,Moderate,0.0,Low
2021-09-08,Hyderabad,Telangana,flood,0.03730445246690734,0.13172463593693584,Moderate,0.0,Low
2021-09-09,Hyderabad,Telangana,flood,0.003910950661853189,0.13250692020700444,Light,0.0,Low
2021-09-10,Hyderabad,Telangana,flood,0.010529482551143202,0.13461307016488144,Light,0.0,Low
2021-09-11,Hyderabad,Telangana,flood,0.08694344163658244,0.15200385124563726,Moderate,0.0,Medium
2021-09-12,Hyderabad,Telangana,flood,0.11371841155234656,0.17475027079070884,Heavy,0.0,High
2021-09-13,Hyderabad,Telangana,flood,0.3667268351383875,0.2481044650379107,Extremely Heavy,0.6666666666666666,High
2021-09-14,Hyderabad,Telangana,flood,0.38267148014440433,0.3246479720784691,Extremely Heavy,0.6666666666666666,High
2021-09-15,Hyderabad,Telangana,flood,0.06949458483754513,0.33854856180045734,Moderate,0.0,Medium
2021-09-16,Hyderabad,Telangana,flood,0.14590854392298436,0.36773378264532436,Heavy,0.0,High
2021-09-17,Hyderabad,Telangana,flood,0.04121540312876053,0.3759778553375857,Moderate,0.0,Low
2021-09-18,Hyderabad,Telangana,flood,0.023766546329723227,0.38073173667107957,Moderate,0.0,Low
2021-09-19,Hyderabad,Telangana,flood,0.04362214199759326,0.3894572150679986,Moderate,0.0,Low
2021-09-20,Hyderabad,Telangana,flood,0.08333333333333333,0.40612588759176793,Moderate,0.0,Medium
2021-09-21,Hyderabad,Telangana,flood,0.09596871239470517,0.42532194006498975,Moderate,0.0,Medium
2021-09-22,Hyderabad,Telangana,flood,0.030685920577617327,0.43145986279937415,Moderate,0.0,Low
2021-09-23,Hyderabad,Telangana,flood,0.0,0.43145986279937415,No Rain,0.0,Low
2021-09-24,Hyderabad,Telangana,flood,0.12033694344163659,0.45553014803225417,Heavy,0.0,High
2021-09-25,Hyderabad,Telangana,flood,0.017148014440433214,0.4589601636779396,Light,0.0,Low
2021-09-26,Hyderabad,Telangana,flood,0.05234657039711191,0.4694307377542424,Moderate,0.0,Medium
2021-09-27,Hyderabad,Telangana,flood,0.13567990373044525,0.4965699843543146,Heavy,0.0,High
2021-09-28,Hyderabad,Telangana,flood,0.021058965102286404,0.5007822842700687,Light,0.0,Low
2021-09-29,Hyderabad,Telangana,flood,0.057460890493381475,0.5122758454687688,Moderate,0.0,Medium
2021-09-30,Hyderabad,Telangana,flood,0.18953068592057762,0.5501865447105547,Heavy,0.0,High
2021-10-01,Hyderabad,Telangana,flood,0.1441034897713598,0.02882416656637381,Heavy,0.0,High
2021-10-02,Hyderabad,Telangana,flood,0.0009025270758122744,0.02900469370562041,Light,0.0,Low
2021-10-03,Hyderabad,Telangana,flood,0.0006016847172081829,0.02912504513178481,Light,0.0,Low
2021-10-04,Hyderabad,Telangana,flood,0.0,0.02912504513178481,No Rain,0.0,Low
2021-10-05,Hyderabad,Telangana,flood,0.06859205776173286,0.04284510771452642,Moderate,0.0,Medium
2021-10-06,Hyderabad,Telangana,flood,0.021961492178098677,0.04723793476952702,Light,0.0,Low
2021-10-07,Hyderabad,Telangana,flood,0.01654632972322503,0.050547598989048016,Light,0.0,Low
2021-10-08,Hyderabad,Telangana,flood,0.017448856799037304,0.05403779034781562,Light,0.0,Low
2021-10-09,Hyderabad,Telangana,flood,0.03399518652226234,0.06083764592610422,Moderate,0.0,Low
2021-10-10,Hyderabad,Telangana,flood,0.037003610108303255,0.06823925863521482,Moderate,0.0,Low
2021-10-11,Hyderabad,Telangana,flood,0.06438026474127558,0.08111686123480563,Moderate,0.0,Medium
2021-10-12,Hyderabad,Telangana,flood,0.0,0.08111686123480563,No Rain,0.0,Low
2021-10-13,Hyderabad,Telangana,flood,0.0048134777376654635,0.08207967264412083,Light,0.0,Low
2021-10-14,Hyderabad,Telangana,flood,0.0,0.08207967264412083,No Rain,0.0,Low
2021-10-15,Hyderabad,Telangana,flood,0.00421179302045728,0.08292213262727163,Light,0.0,Low
2021-10-16,Hyderabad,Telangana,flood,0.024969915764139594,0.08791671681309422,Moderate,0.0,Low
2021-10-17,Hyderabad,Telangana,flood,0.0018050541516245488,0.08827777109158742,Light,0.0,Low
2021-10-18,Hyderabad,Telangana,flood,0.00030084235860409147,0.08833794680466964,Light,0.0,Low
2021-10-19,Hyderabad,Telangana,flood,0.0,0.08833794680466964,No Rain,0.0,Low
2021-10-20,Hyderabad,Telangana,flood,0.04362214199759326,0.09706342520158864,Moderate,0.0,Low
2021-10-21,Hyderabad,Telangana,flood,0.02286401925391095,0.10163677939583585,Moderate,0.0,Low
2021-10-22,Hyderabad,Telangana,flood,0.0033092659446450064,0.10229871223974003,Light,0.0,Low
2021-10-23,Hyderabad,Telangana,flood,0.009626955475330927,0.10422433505837043,Light,0.0,Low
2021-10-24,Hyderabad,Telangana,flood,0.008724428399518652,0.10596943073775424,Light,0.0,Low
2021-10-25,Hyderabad,Telangana,flood,0.0036101083032490976,0.10669153929474065,Light,0.0,Low
2021-10-26,Hyderabad,Telangana,flood,0.04362214199759326,0.11541701769165964,Moderate,0.0,Low
2021-10-27,Hyderabad,Telangana,flood,0.02286401925391095,0.11999037188590685,Moderate,0.0,Low
2021-10-28,Hyderabad,Telangana,flood,0.04723225030084236,0.12943795883981224,Moderate,0.0,Medium
2021-10-29,Hyderabad,Telangana,flood,0.010830324909747294,0.13160428451077144,Light,0.0,Low
2021-10-30,Hyderabad,Telangana,flood,0.01444043321299639,0.13449271873871704,Light,0.0,Low
2021-10-31,Hyderabad,Telangana,flood,0.018351383874849577,0.13816343723673125,Light,0.0,Low
2021-11-01,Hyderabad,Telangana,flood,0.0048134777376654635,0.0009628114093152004,Light,0.0,Low
2021-11-02,Hyderabad,Telangana,flood,0.0,0.0009628114093152004,No Rain,0.0,Low
2021-11-03,Hyderabad,Telangana,flood,0.0,0.0009628114093152004,No Rain,0.0,Low
2021-11-04,Hyderabad,Telangana,flood,0.0,0.0009628114093152004,No Rain,0.0,Low
2021-11-05,Hyderabad,Telangana,flood,0.009626955475330927,0.002888434227945601,Light,0.0,Low
2021-11-06,Hyderabad,Telangana,flood,0.0,0.002888434227945601,No Rain,0.0,Low
2021-11-07,Hyderabad,Telangana,flood,0.0,0.002888434227945601,No Rain,0.0,Low
2021-11-08,Hyderabad,Telangana,flood,0.0,0.002888434227945601,No Rain,0.0,Low
2021-11-09,Hyderabad,Telangana,flood,0.0,0.002888434227945601,No Rain,0.0,Low
2021-11-10,Hyderabad,Telangana,flood,0.0,0.002888434227945601,No Rain,0.0,Low
2021-11-11,Hyderabad,Telangana,flood,0.0,0.002888434227945601,No Rain,0.0,Low
2021-11-12,Hyderabad,Telangana,flood,0.0,0.002888434227945601,No Rain,0.0,Low
2021-11-13,Hyderabad,Telangana,flood,0.0,0.002888434227945601,No Rain,0.0,Low
2021-11-14,Hyderabad,Telangana,flood,0.006016847172081829,0.004091948489589601,Light,0.0,Low
2021-11-15,Hyderabad,Telangana,flood,0.0,0.004091948489589601,No Rain,0.0,Low
2021-11-16,Hyderabad,Telangana,flood,0.0,0.004091948489589601,No Rain,0.0,Low
2021-11-17,Hyderabad,Telangana,flood,0.0,0.004091948489589601,No Rain,0.0,Low
2021-11-18,Hyderabad,Telangana,flood,0.0,0.004091948489589601,No Rain,0.0,Low
2021-11-19,Hyderabad,Telangana,flood,0.021660649819494587,0.008424599831508003,Light,0.0,Low
2021-11-20,Hyderabad,Telangana,flood,0.015944645006016847,0.011613912624864605,Light,0.0,Low
2021-11-21,Hyderabad,Telangana,flood,0.005716004813477738,0.012757251173426404,Light,0.0,Low
2021-11-22,Hyderabad,Telangana,flood,0.0,0.012757251173426404,No Rain,0.0,Low
2021-11-23,Hyderabad,Telangana,flood,0.0,0.012757251173426404,No Rain,0.0,Low
2021-11-24,Hyderabad,Telangana,flood,0.0,0.012757251173426404,No Rain,0.0,Low
2021-11-25,Hyderabad,Telangana,flood,0.0,0.012757251173426404,No Rain,0.0,Low
2021-11-26,Hyderabad,Telangana,flood,0.0030084235860409147,0.013359008304248405,Light,0.0,Low
2021-11-27,Hyderabad,Telangana,flood,0.008724428399518652,0.015104103983632206,Light,0.0,Low
2021-11-28,Hyderabad,Telangana,flood,0.0,0.015104103983632206,No Rain,0.0,Low
2021-11-29,Hyderabad,Telangana,flood,0.0,0.015104103983632206,No Rain,0.0,Low
2021-11-30,Hyderabad,Telangana,flood,0.0,0.015104103983632206,No Rain,0.0,Low
2021-12-01,Hyderabad,Telangana,flood,0.0,0.0,No Rain,0.0,Low
2021-12-02,Hyderabad,Telangana,flood,0.0,0.0,No Rain,0.0,Low
2021-12-03,Hyderabad,Telangana,flood,0.0,0.0,No Rain,0.0,Low
2021-12-04,Hyderabad,Telangana,flood,0.0018050541516245488,0.0003610542784932001,Light,0.0,Low
2021-12-05,Hyderabad,Telangana,flood,0.0,0.0003610542784932001,No Rain,0.0,Low
2021-12-06,Hyderabad,Telangana,flood,0.0,0.0003610542784932001,No Rain,0.0,Low
2021-12-07,Hyderabad,Telangana,flood,0.0,0.0003610542784932001,No Rain,0.0,Low
2021-12-08,Hyderabad,Telangana,flood,0.0,0.0003610542784932001,No Rain,0.0,Low
2021-12-09,Hyderabad,Telangana,flood,0.0,0.0003610542784932001,No Rain,0.0,Low
2021-12-10,Hyderabad,Telangana,flood,0.0,0.0003610542784932001,No Rain,0.0,Low
2021-12-11,Hyderabad,Telangana,flood,0.0,0.0003610542784932001,No Rain,0.0,Low
2021-12-12,Hyderabad,Telangana,flood,0.0,0.0003610542784932001,No Rain,0.0,Low
2021-12-13,Hyderabad,Telangana,flood,0.0,0.0003610542784932001,No Rain,0.0,Low
2021-12-14,Hyderabad,Telangana,flood,0.006317689530685921,0.0016247442532194008,Light,0.0,Low
2021-12-15,Hyderabad,Telangana,flood,0.0,0.0016247442532194008,No Rain,0.0,Low
2021-12-16,Hyderabad,Telangana,flood,0.0,0.0016247442532194008,No Rain,0.0,Low
2021-12-17,Hyderabad,Telangana,flood,0.013537906137184115,0.0043326513419184014,Light,0.0,Low
2021-12-18,Hyderabad,Telangana,flood,0.0,0.0043326513419184014,No Rain,0.0,Low
2021-12-19,Hyderabad,Telangana,flood,0.0,0.0043326513419184014,No Rain,0.0,Low
2021-12-20,Hyderabad,Telangana,flood,0.0,0.0043326513419184014,No Rain,0.0,Low
2021-12-21,Hyderabad,Telangana,flood,0.0,0.0043326513419184014,No Rain,0.0,Low
2021-12-22,Hyderabad,Telangana,flood,0.04843561973525873,0.014020941148152605,Moderate,0.0,Medium
2021-12-23,Hyderabad,Telangana,flood,0.0,0.014020941148152605,No Rain,0.0,Low
2021-12-24,Hyderabad,Telangana,flood,0.0,0.014020941148152605,No Rain,0.0,Low
2021-12-25,Hyderabad,Telangana,flood,0.0,0.014020941148152605,No Rain,0.0,Low
2021-12-26,Hyderabad,Telangana,flood,0.0,0.014020941148152605,No Rain,0.0,Low
2021-12-27,Hyderabad,Telangana,flood,0.0,0.014020941148152605,No Rain,0.0,Low
2021-12-28,Hyderabad,Telangana,flood,0.0,0.014020941148152605,No Rain,0.0,Low
2021-12-29,Hyderabad,Telangana,flood,0.0,0.014020941148152605,No Rain,0.0,Low
2021-12-30,Hyderabad,Telangana,flood,0.0,0.014020941148152605,No Rain,0.0,Low
2021-12-31,Hyderabad,Telangana,flood,0.0,0.014020941148152605,No Rain,0.0,Low
2022-01-01,Hyderabad,Telangana,drought,0.0,0.0,No Rain,0.0,Low
2022-01-02,Hyderabad,Telangana,drought,0.0,0.0,No Rain,0.0,Low
2022-01-03,Hyderabad,Telangana,drought,0.0,0.0,No Rain,0.0,Low
2022-01-04,Hyderabad,Telangana,drought,0.0,0.0,No Rain,0.0,Low
2022-01-05,Hyderabad,Telangana,drought,0.0,0.0,No Rain,0.0,Low
2022-01-06,Hyderabad,Telangana,drought,0.0,0.0,No Rain,0.0,Low
2022-01-07,Hyderabad,Telangana,drought,0.0,0.0,No Rain,0.0,Low
2022-01-08,Hyderabad,Telangana,drought,0.0,0.0,No Rain,0.0,Low
2022-01-09,Hyderabad,Telangana,drought,0.0,0.0,No Rain,0.0,Low
2022-01-10,Hyderabad,Telangana,drought,0.0,0.0,No Rain,0.0,Low
