District,State,Year,Case_Type,Annual_Rainfall_mm,Flood_Occurred,Flood_Severity,Waterlogging_Days,Waterlogging_Severity,Affected_Villages,Affected_Population,Deaths,Cattle_Lost,Crop_Area_Damaged_Hectares,Economic_Loss_Crores,Relief_Camps,NDRF_Deployed
Hanamkonda,Telangana,2017,flood,1731.1,1,Severe,28,Severe,422,272845,67,1908,19476,745.4,6,1
Hanamkonda,Telangana,2018,drought,738.1,0,None,0,None,0,0,0,0,0,0.0,0,0
Hanamkonda,Telangana,2019,waterlogging,1341.6,1,Moderate,29,Severe,67,332156,53,509,25613,140.5,13,1
Hanamkonda,Telangana,2020,extreme_flood,2118.6,1,Catastrophic,47,Extreme,498,462048,12,2881,1632,160.5,26,0
Hanamkonda,Telangana,2021,mild,1029.4,0,None,0,None,0,0,0,0,0,0.0,0,0
Hanamkonda,Telangana,2022,severe_drought,341.9,0,None,0,None,0,0,0,0,0,0.0,0,0
Hanamkonda,Telangana,2023,urban_flood,1193.4,1,Moderate,32,Severe,100,334671,23,4098,14825,23.8,31,1
Hanamkonda,Telangana,2024,normal,954.0,0,None,0,None,0,0,0,0,0,0.0,0,0
Mahabubabad,Telangana,2015,normal,964.8,0,None,0,None,0,0,0,0,0,0.0,0,0
Mahabubabad,Telangana,2016,flood,1444.5,1,Severe,20,Severe,335,402191,45,1055,13269,682.6,8,1
Mahabubabad,Telangana,2017,drought,647.8,0,None,0,None,0,0,0,0,0,0.0,0,0
Mahabubabad,Telangana,2018,waterlogging,1206.7,1,Moderate,42,Extreme,411,60221,2,1522,175,500.3,9,1
Mahabubabad,Telangana,2019,extreme_flood,2406.5,1,Catastrophic,59,Extreme,140,11018,15,1942,32407,703.3,20,1
Mahabubabad,Telangana,2020,mild,1108.4,0,None,0,None,0,0,0,0,0,0.0,0,0
Mahabubabad,Telangana,2021,severe_drought,471.8,0,None,0,None,0,0,0,0,0,0.0,0,0
Mahabubabad,Telangana,2022,urban_flood,1425.6,1,Moderate,54,Extreme,445,81091,47,139,21923,420.0,16,1
Mahabubabad,Telangana,2023,normal,1048.5,0,None,0,None,0,0,0,0,0,0.0,0,0
Mahabubabad,Telangana,2024,flood,1787.0,1,Severe,43,Extreme,163,385115,56,2379,3694,36.0,6,1
Nirmal,Telangana,2015,flood,1732.5,1,Severe,19,Moderate,331,332509,3,4112,21776,530.3,12,1
Nirmal,Telangana,2016,drought,628.9,0,None,0,None,0,0,0,0,0,0.0,0,0
Nirmal,Telangana,2017,waterlogging,1257.3,1,Moderate,8,Moderate,127,357064,74,3303,20916,501.6,34,1
Nirmal,Telangana,2018,extreme_flood,2499.6,1,Catastrophic,14,Moderate,254,460565,5,2642,31851,742.1,21,0
Nirmal,Telangana,2019,mild,1066.2,0,None,0,None,0,0,0,0,0,0.0,0,0
Nirmal,Telangana,2020,severe_drought,269.4,0,None,0,None,0,0,0,0,0,0.0,0,0
Nirmal,Telangana,2021,urban_flood,1627.7,1,Moderate,43,Extreme,355,257017,76,1271,20521,612.9,42,1
Nirmal,Telangana,2022,normal,958.5,0,None,0,None,0,0,0,0,0,0.0,0,0
Nirmal,Telangana,2023,flood,1611.7,1,Severe,33,Severe,259,292576,55,668,7364,564.0,39,0
Nirmal,Telangana,2024,drought,613.7,0,None,0,None,0,0,0,0,0,0.0,0,0
Adilabad,Telangana,2015,drought,692.5,0,None,0,None,0,0,0,0,0,0.0,0,0
Adilabad,Telangana,2016,waterlogging,1486.1,1,Moderate,23,Severe,260,238374,27,680,18024,729.0,33,0
Adilabad,Telangana,2017,extreme_flood,2436.9,1,Catastrophic,27,Severe,463,263697,29,4499,2407,42.2,1,0
Adilabad,Telangana,2018,mild,1188.4,0,None,0,None,0,0,0,0,0,0.0,0,0
Adilabad,Telangana,2019,severe_drought,331.9,0,None,0,None,0,0,0,0,0,0.0,0,0
Adilabad,Telangana,2020,urban_flood,1509.8,1,Moderate,21,Severe,70,392827,5,2570,2445,731.6,33,0
Adilabad,Telangana,2021,normal,1017.4,0,None,0,None,0,0,0,0,0,0.0,0,0
Adilabad,Telangana,2022,flood,2058.2,1,Severe,26,Severe,213,64916,24,4978,18331,344.2,42,1
Adilabad,Telangana,2023,drought,664.5,0,None,0,None,0,0,0,0,0,0.0,0,0
Adilabad,Telangana,2024,waterlogging,1449.0,1,Moderate,52,Extreme,181,56908,32,652,35713,672.6,2,0
Kumuram Bheem,Telangana,2015,waterlogging,1808.8,1,Moderate,18,Moderate,273,59282,32,462,3374,92.0,10,1
Kumuram Bheem,Telangana,2016,extreme_flood,3154.3,1,Catastrophic,14,Moderate,431,67568,25,3293,6532,643.2,23,1
Kumuram Bheem,Telangana,2017,mild,1383.0,0,None,0,None,0,0,0,0,0,0.0,0,0
Kumuram Bheem,Telangana,2018,severe_drought,368.4,0,None,0,None,0,0,0,0,0,0.0,0,0
Kumuram Bheem,Telangana,2019,urban_flood,1858.3,1,Moderate,32,Severe,450,280528,21,1012,11070,307.5,49,1
Kumuram Bheem,Telangana,2020,normal,1120.5,0,None,0,None,0,0,0,0,0,0.0,0,0
Kumuram Bheem,Telangana,2021,flood,1936.5,1,Severe,1,Mild,126,39047,76,3793,4398,68.0,29,0
Kumuram Bheem,Telangana,2022,drought,657.1,0,None,0,None,0,0,0,0,0,0.0,0,0
Kumuram Bheem,Telangana,2023,waterlogging,1631.4,1,Moderate,15,Moderate,495,151950,4,1442,728,222.1,34,1
Kumuram Bheem,Telangana,2024,extreme_flood,3167.1,1,Catastrophic,48,Extreme,452,142651,77,3639,28335,361.5,40,1
Mancherial,Telangana,2015,extreme_flood,2567.1,1,Catastrophic,27,Severe,277,180715,25,1883,35233,659.5,38,1
Mancherial,Telangana,2016,mild,1134.5,0,None,0,None,0,0,0,0,0,0.0,0,0
Mancherial,Telangana,2017,severe_drought,254.3,0,None,0,None,0,0,0,0,0,0.0,0,0
Mancherial,Telangana,2018,urban_flood,1466.5,1,Moderate,26,Severe,486,54537,30,3690,38716,653.4,48,1
Mancherial,Telangana,2019,normal,1128.5,0,None,0,None,0,0,0,0,0,0.0,0,0
Mancherial,Telangana,2020,flood,1511.3,1,Severe,32,Severe,364,396476,55,1318,9929,787.3,47,1
Mancherial,Telangana,2021,drought,677.8,0,None,0,None,0,0,0,0,0,0.0,0,0
Mancherial,Telangana,2022,waterlogging,1457.5,1,Moderate,10,Moderate,169,255202,63,2806,45877,434.5,31,0
Mancherial,Telangana,2023,extreme_flood,2169.9,1,Catastrophic,58,Extreme,369,299589,40,1990,15501,508.3,32,0
Mancherial,Telangana,2024,mild,1089.9,0,None,0,None,0,0,0,0,0,0.0,0,0
Asifabad,Telangana,2015,mild,1164.2,0,None,0,None,0,0,0,0,0,0.0,0,0
Asifabad,Telangana,2016,severe_drought,584.6,0,None,0,None,0,0,0,0,0,0.0,0,0
Asifabad,Telangana,2017,urban_flood,1719.4,1,Moderate,44,Extreme,129,445159,46,411,33057,508.0,33,1
Asifabad,Telangana,2018,normal,1154.0,0,None,0,None,0,0,0,0,0,0.0,0,0
Asifabad,Telangana,2019,flood,1951.2,1,Severe,29,Severe,273,107347,18,3229,536,777.5,1,1
Asifabad,Telangana,2020,drought,898.6,0,None,0,None,0,0,0,0,0,0.0,0,0
Asifabad,Telangana,2021,waterlogging,1645.8,1,Moderate,53,Extreme,286,100005,52,3535,1953,348.3,39,1
Asifabad,Telangana,2022,extreme_flood,2274.9,1,Catastrophic,54,Extreme,23,148191,60,4766,17674,730.7,24,1
Asifabad,Telangana,2023,mild,1165.7,0,None,0,None,0,0,0,0,0,0.0,0,0
Asifabad,Telangana,2024,severe_drought,474.9,0,None,0,None,0,0,0,0,0,0.0,0,0
