District,State,Year,Case_Type,Annual_Rainfall_mm,Jan_mm,Feb_mm,Mar_mm,Apr_mm,May_mm,Jun_mm,Jul_mm,Aug_mm,Sep_mm,Oct_mm,Nov_mm,Dec_mm,Monsoon_Rainfall_mm,Monsoon_Percent,Rainfall_Category,Flood_Risk
46,1,2017,5,267.9,0.0,0.0,0.0,1.5,23.3,37.3,74.2,48.6,41.2,26.6,10.8,8.1,227.9,85.1,4,2
46,1,2018,6,1241.1,4.3,8.9,0.0,28.5,62.7,183.0,324.4,276.0,177.5,125.0,41.4,17.4,1085.9,87.5,1,1
46,1,2019,4,847.6,0.0,0.0,0.7,23.9,33.9,132.3,220.9,188.4,126.3,81.8,26.5,0.0,749.7,88.4,3,2
46,1,2020,2,1354.6,25.9,22.9,23.2,37.0,44.5,218.1,343.4,295.6,214.8,137.9,55.4,21.1,1209.8,89.3,2,1
46,1,2021,0,473.5,12.0,11.6,0.0,21.0,8.2,67.0,122.5,103.5,76.4,62.3,1.5,12.5,431.7,91.2,0,2
46,1,2022,7,1156.2,5.0,4.2,9.8,19.9,46.5,164.8,288.9,263.7,184.9,120.6,28.3,22.8,1022.9,88.5,1,1
46,1,2023,1,1675.9,8.7,5.8,30.6,21.2,67.9,242.4,430.0,359.5,258.5,157.5,63.4,21.7,1447.9,86.4,2,0
46,1,2024,3,706.4,20.9,7.8,3.6,4.0,34.9,108.9,168.3,147.9,97.6,70.5,7.6,0.7,593.2,84.0,3,2
54,1,2015,3,776.8,11.4,17.3,15.1,1.2,33.2,114.7,190.0,185.7,121.2,70.2,24.3,0.0,681.8,87.8,3,2
54,1,2016,5,357.8,0.0,0.0,0.0,0.0,22.6,60.5,89.0,72.9,50.4,47.3,0.0,0.0,320.1,89.5,4,2
54,1,2017,6,1086.9,11.5,0.0,0.0,27.7,41.9,176.5,284.1,232.4,159.4,121.2,35.0,7.0,973.6,89.6,1,1
54,1,2018,4,902.1,21.8,14.2,0.9,27.6,33.7,141.3,225.1,211.7,122.4,79.9,17.9,0.7,780.4,86.5,3,3
54,1,2019,2,1162.5,1.2,17.4,3.2,15.3,37.4,171.3,304.4,251.8,168.3,103.3,30.5,3.6,999.1,85.9,1,1
54,1,2020,0,566.4,0.0,0.0,0.0,5.0,33.0,93.7,144.0,118.3,79.5,59.4,24.2,2.2,494.9,87.4,0,2
54,1,2021,7,1109.4,22.7,15.6,12.2,9.3,34.7,157.4,281.0,232.3,152.3,106.7,39.8,16.9,929.7,83.8,1,1
54,1,2022,1,1931.0,25.2,22.7,18.9,29.9,79.3,293.7,471.5,426.8,277.6,194.5,47.7,7.9,1664.1,86.2,2,0
54,1,2023,3,674.5,19.1,9.7,0.0,0.6,28.1,90.5,177.0,148.3,108.0,64.3,26.3,12.3,588.1,87.2,3,2
54,1,2024,5,320.1,13.6,5.7,5.5,0.6,25.7,48.5,76.8,71.7,37.4,25.0,3.8,3.7,259.4,81.0,4,2
26,1,2015,5,296.7,0.0,0.0,4.7,16.6,9.4,43.8,67.9,74.5,33.1,19.8,23.9,8.4,239.1,80.6,4,2
26,1,2016,6,1009.3,18.9,25.0,0.8,28.9,35.6,158.3,258.5,237.0,139.7,86.0,37.7,12.2,879.5,87.1,1,1
26,1,2017,4,750.9,15.1,7.3,3.2,23.1,26.4,116.3,199.5,155.0,97.9,67.8,31.5,9.5,636.5,84.8,3,2
26,1,2018,2,1241.2,13.8,5.4,20.4,29.5,59.3,191.2,308.8,266.4,172.8,118.4,23.6,10.3,1057.6,85.2,2,1
26,1,2019,0,389.5,10.0,0.0,0.0,18.0,2.4,66.0,110.3,73.9,60.2,37.5,20.6,7.6,347.9,89.3,0,2
26,1,2020,7,898.4,0.0,8.5,20.8,30.1,24.7,145.6,210.6,185.4,148.8,86.5,14.1,8.1,776.9,86.5,1,3
26,1,2021,1,1282.6,0.0,14.7,4.2,29.3,46.3,181.4,335.2,274.7,179.3,121.6,31.0,6.8,1092.2,85.2,2,0
26,1,2022,3,609.8,15.3,0.0,1.7,0.3,38.9,80.8,151.8,133.6,99.9,54.1,25.4,0.0,520.2,85.3,3,2
26,1,2023,5,337.3,0.0,2.8,0.0,2.8,17.8,39.9,78.0,79.6,60.9,36.5,10.8,0.0,294.9,87.4,4,2
26,1,2024,6,910.9,22.9,0.0,8.6,25.9,27.7,135.4,227.5,193.2,148.0,103.8,34.8,0.0,807.9,88.7,1,1
31,1,2015,6,1058.5,2.5,3.6,1.1,23.3,40.7,149.6,277.6,225.0,167.1,91.6,22.3,20.2,910.9,86.1,1,1
31,1,2016,4,744.6,11.8,5.3,5.5,3.7,19.9,124.3,184.9,163.0,116.7,59.9,23.3,19.0,648.8,87.1,3,2
31,1,2017,2,1086.2,8.2,9.5,21.5,25.0,50.9,169.5,258.1,253.3,169.1,111.0,18.9,23.4,961.0,88.5,1,1
31,1,2018,0,444.5,16.8,2.0,6.8,20.7,16.6,57.1,108.9,94.2,73.6,54.7,0.0,4.3,388.5,87.4,0,2
31,1,2019,7,921.7,0.0,14.2,19.3,19.8,27.7,145.8,231.1,211.9,152.2,89.8,22.2,2.7,830.8,90.1,1,3
31,1,2020,1,1644.3,30.6,10.0,15.3,35.2,79.4,239.1,424.9,362.5,253.5,172.9,39.3,30.7,1452.9,88.4,2,0
31,1,2021,3,716.6,18.2,17.5,2.0,24.9,40.3,100.5,169.3,165.4,109.8,59.9,18.5,2.1,604.9,84.4,3,2
31,1,2022,5,298.9,0.6,7.4,12.0,12.2,15.5,57.0,67.2,66.0,52.5,21.6,0.3,8.5,264.3,88.4,4,2
31,1,2023,6,1096.7,22.6,9.4,17.5,12.1,38.3,168.5,263.6,254.9,153.3,118.0,27.5,18.0,958.3,87.4,1,1
31,1,2024,4,720.9,14.6,19.2,10.1,4.3,42.4,109.1,172.4,155.8,114.8,85.1,33.8,0.0,637.2,88.4,3,2
51,1,2015,4,816.1,10.9,5.5,7.1,25.2,43.0,127.2,190.8,188.8,108.2,78.2,22.8,8.3,693.2,84.9,3,3
51,1,2016,2,1042.4,8.0,19.0,3.6,30.2,27.1,145.6,273.4,228.4,142.9,107.6,30.0,0.0,897.9,86.1,1,1
51,1,2017,0,428.5,7.7,8.1,15.9,8.3,5.3,52.7,104.6,84.8,76.9,34.2,9.1,4.7,353.2,82.4,0,2
51,1,2018,7,948.4,14.4,12.6,22.7,28.9,41.0,140.7,240.5,212.3,135.3,85.2,29.0,3.7,814.0,85.8,1,3
51,1,2019,1,1510.9,0.2,20.6,1.8,37.3,51.7,216.6,380.7,346.9,224.3,162.2,32.2,15.4,1330.7,88.1,2,0
51,1,2020,3,683.5,3.1,0.0,0.0,10.3,34.6,117.2,169.8,144.2,97.9,56.1,19.0,10.6,585.2,85.6,3,2
51,1,2021,5,296.3,0.0,7.0,7.9,6.0,25.2,37.2,84.6,55.4,37.3,20.8,20.4,11.8,235.3,79.4,4,2
51,1,2022,6,1027.6,6.6,0.0,16.3,34.5,49.5,146.1,249.8,223.8,151.4,94.7,39.6,18.9,865.8,84.3,1,1
51,1,2023,4,785.9,0.0,20.4,3.0,1.6,35.6,125.0,201.6,169.6,128.7,74.3,24.7,20.5,699.2,89.0,3,2
51,1,2024,2,1214.7,0.0,20.5,24.2,34.1,47.9,192.0,290.9,259.9,193.2,107.7,33.4,23.0,1043.7,85.9,2,1
10,1,2015,2,989.9,0.0,8.7,16.9,14.3,51.8,161.7,237.5,205.6,142.5,98.1,19.4,2.1,845.4,85.4,1,1
10,1,2016,0,476.7,11.2,7.7,11.0,0.0,8.4,77.3,125.6,115.5,74.1,49.4,11.2,14.3,441.9,92.7,0,2
10,1,2017,7,946.1,8.0,5.7,0.0,27.7,43.0,140.1,236.7,220.0,153.3,85.0,38.9,9.8,835.1,88.3,1,1
10,1,2018,1,1218.3,6.5,17.8,24.0,12.6,52.0,188.1,297.9,275.7,170.8,114.0,21.6,12.3,1046.5,85.9,2,0
10,1,2019,3,554.2,0.0,17.0,0.0,13.1,15.3,86.1,143.2,128.7,77.0,41.8,27.3,19.6,476.8,86.0,3,2
10,1,2020,5,306.5,0.0,11.6,2.6,10.1,15.6,47.0,81.9,70.9,48.3,19.9,20.1,10.7,268.0,87.4,4,2
10,1,2021,6,1031.9,19.1,12.8,22.8,25.3,35.6,145.0,261.1,234.1,164.5,96.7,43.0,12.7,901.4,87.4,1,1
10,1,2022,4,702.5,16.3,20.0,0.7,10.8,40.1,115.4,172.6,153.6,111.9,57.1,17.1,0.0,610.6,86.9,3,2
10,1,2023,2,1013.6,18.3,0.0,24.7,19.3,48.7,147.6,253.0,236.9,157.7,87.1,22.4,2.9,882.3,87.0,1,1
10,1,2024,0,480.8,12.9,10.2,0.0,18.7,9.7,61.6,131.3,90.9,59.0,60.7,7.0,13.0,403.5,83.9,0,2
33,1,2015,0,451.7,0.0,13.4,0.0,14.9,14.5,69.1,126.3,92.2,61.8,38.9,9.7,6.8,388.3,86.0,0,2
33,1,2016,7,979.3,21.6,0.0,14.3,22.4,42.2,155.7,257.9,222.9,137.0,111.6,40.3,3.8,885.1,90.4,1,1
33,1,2017,1,1282.2,22.0,27.1,1.6,30.2,36.6,178.4,329.1,291.5,187.8,126.7,46.9,23.6,1113.5,86.8,2,0
33,1,2018,3,581.5,14.3,0.0,4.2,18.2,28.8,87.3,150.5,114.5,80.9,49.6,4.9,0.0,482.8,83.0,3,2
33,1,2019,5,316.2,15.1,4.2,2.7,5.2,26.4,60.7,70.5,57.4,34.1,27.4,7.0,0.0,250.1,79.1,4,2
33,1,2020,6,1069.0,20.8,18.0,10.2,33.0,56.1,172.0,260.1,246.1,155.9,95.6,39.4,20.0,929.7,87.0,1,1
33,1,2021,4,779.8,7.2,0.3,0.0,13.0,33.5,116.9,184.8,167.7,129.5,76.8,23.8,7.0,675.7,86.7,3,3
33,1,2022,2,1014.8,0.0,2.0,10.1,22.8,39.9,148.1,262.8,229.1,165.6,87.3,37.8,0.0,892.9,88.0,1,1
33,1,2023,0,389.5,16.4,12.2,8.8,4.8,2.1,51.2,96.8,83.4,57.2,24.9,15.7,2.4,313.5,80.5,0,2
33,1,2024,7,819.4,21.4,0.0,0.0,24.0,28.2,126.3,190.0,178.2,108.7,73.2,15.4,22.3,676.4,82.5,1,3
48,1,2015,7,1058.4,20.8,8.2,21.4,26.1,27.5,147.1,250.5,220.6,150.4,114.4,38.8,2.9,883.0,83.4,1,3
48,1,2016,1,1700.1,27.8,4.2,18.9,22.5,82.8,253.3,437.5,363.6,269.7,156.8,37.8,26.7,1480.9,87.1,2,0
48,1,2017,3,783.4,0.3,0.2,7.0,29.0,35.1,127.5,206.9,161.4,119.9,92.9,11.4,6.1,708.6,90.5,3,2
48,1,2018,5,361.8,18.3,0.0,0.8,14.8,17.3,65.6,78.5,80.9,57.5,45.6,21.2,2.8,328.1,90.7,4,2
48,1,2019,6,1198.4,0.0,17.7,0.0,28.4,48.1,193.4,289.5,260.2,190.5,120.3,45.4,12.2,1053.9,87.9,1,1
48,1,2020,4,877.9,20.2,0.0,20.2,7.9,42.8,133.7,214.5,206.9,141.9,81.4,17.4,4.5,778.4,88.7,3,2
48,1,2021,2,1202.2,1.8,25.1,23.7,35.3,46.8,189.0,296.4,275.3,192.5,121.4,35.4,13.0,1074.6,89.4,1,1
48,1,2022,0,458.8,0.0,1.2,13.1,14.6,28.6,67.4,103.4,101.6,55.0,43.8,4.8,14.9,371.2,80.9,0,2
48,1,2023,7,1015.7,9.4,6.7,20.5,22.2,39.9,155.2,245.9,224.1,147.9,89.8,39.2,6.0,862.9,85.0,1,3
48,1,2024,1,1636.1,1.4,2.5,8.9,27.6,71.4,241.5,417.9,362.6,240.9,153.3,34.1,12.9,1416.2,86.6,2,0
43,1,2015,1,1938.8,15.3,28.5,7.3,27.2,69.6,291.2,491.5,438.6,283.8,182.7,58.4,13.4,1687.8,87.1,2,0
43,1,2016,3,927.1,0.0,0.0,16.9,15.1,39.0,148.5,236.8,207.1,144.5,79.6,15.7,12.5,816.5,88.1,3,2
43,1,2017,5,318.0,18.1,12.8,16.0,0.0,16.5,33.5,86.6,56.2,52.9,23.2,12.3,0.0,252.4,79.4,4,2
43,1,2018,6,1169.8,17.3,10.2,18.4,10.1,47.7,162.1,281.8,265.9,167.3,104.8,24.3,0.9,981.9,83.9,1,3
43,1,2019,4,1033.2,13.0,19.1,3.0,24.5,53.3,156.0,269.4,218.8,169.0,90.7,38.8,1.4,903.9,87.5,3,3
43,1,2020,2,1263.4,14.4,7.1,4.3,23.4,65.2,193.5,309.2,292.5,182.9,132.9,30.8,20.9,1111.0,87.9,1,1
43,1,2021,0,614.7,8.3,4.9,0.0,15.6,35.8,78.1,160.7,146.6,95.7,54.2,14.0,13.6,535.3,87.1,0,2
43,1,2022,7,1218.3,0.0,0.3,5.7,21.2,44.7,191.9,296.2,265.3,192.2,130.6,27.7,8.1,1076.2,88.3,1,1
43,1,2023,1,1775.8,5.5,19.4,12.3,35.9,73.7,269.5,457.2,382.7,278.3,164.1,39.2,6.0,1551.8,87.4,2,0
43,1,2024,3,863.7,9.5,0.0,0.0,18.2,48.3,120.0,208.7,178.6,132.4,99.2,18.1,7.8,738.9,85.6,3,2
15,1,2015,3,942.3,15.7,10.3,13.6,25.8,44.5,140.9,229.0,198.5,153.9,81.0,23.4,15.1,803.3,85.2,3,2
15,1,2016,5,384.0,1.8,0.0,0.0,13.6,14.9,52.8,92.2,82.3,63.1,41.4,0.0,0.0,331.8,86.4,4,2
15,1,2017,6,1223.7,0.0,20.5,22.8,22.0,63.0,194.5,316.7,265.2,197.2,129.8,32.3,23.9,1103.4,90.2,1,3
15,1,2018,4,865.0,10.8,9.3,0.0,28.2,28.1,126.0,215.5,199.8,132.6,88.4,21.8,2.0,762.3,88.1,3,2
15,1,2019,2,1477.5,7.4,10.0,13.0,39.9,72.0,231.5,370.1,331.4,216.7,146.5,57.5,10.4,1296.2,87.7,1,1
15,1,2020,0,521.5,4.4,9.8,0.0,0.0,15.0,90.5,135.6,106.4,81.3,57.0,16.3,13.0,470.8,90.3,0,2
15,1,2021,7,1159.1,2.3,25.6,11.5,10.5,40.6,158.9,292.2,270.0,176.6,119.2,29.6,3.7,1016.9,87.7,1,3
15,1,2022,1,2069.5,32.7,6.0,22.8,39.2,86.4,320.6,515.8,446.8,306.7,196.5,49.6,17.0,1786.4,86.3,2,0
15,1,2023,3,888.1,1.8,21.4,14.5,23.4,41.3,118.3,231.4,207.9,118.8,91.8,31.9,0.0,768.2,86.5,3,2
15,1,2024,5,441.2,8.2,0.0,18.4,0.3,23.0,65.4,117.0,85.0,79.8,35.3,4.8,6.0,382.5,86.7,4,2
52,1,2015,5,337.4,1.6,0.0,0.0,15.0,25.6,42.6,92.6,60.1,37.0,30.5,0.0,0.0,262.8,77.9,4,2
52,1,2016,6,1469.6,25.4,23.1,9.8,40.6,69.0,221.2,366.7,310.1,210.0,134.5,44.9,20.0,1242.5,84.5,1,1
52,1,2017,4,1054.7,21.7,15.3,20.4,10.3,32.3,170.8,259.3,223.5,170.6,119.6,35.8,7.2,943.8,89.5,3,2
52,1,2018,2,1644.2,1.9,5.8,12.5,42.9,59.9,233.4,407.4,354.0,233.3,161.4,44.9,23.5,1389.5,84.5,2,1
52,1,2019,0,515.8,1.5,0.4,9.6,22.0,9.9,86.9,132.2,99.4,85.4,52.7,24.5,2.4,456.6,88.5,0,2
52,1,2020,7,1399.7,5.0,4.8,9.2,28.6,62.5,215.0,359.6,305.7,222.3,128.2,32.6,19.5,1230.8,87.9,1,1
52,1,2021,1,1977.6,9.7,31.4,6.8,54.3,90.0,307.7,498.3,426.8,305.6,184.4,61.8,18.0,1722.8,87.1,2,0
52,1,2022,3,950.1,0.0,6.1,8.8,8.6,35.4,154.8,236.6,201.6,143.5,81.8,22.3,18.0,818.3,86.1,3,2
52,1,2023,5,410.5,0.0,6.2,0.0,22.5,24.9,50.4,99.2,90.0,52.0,47.2,22.6,0.0,338.8,82.5,4,2
52,1,2024,6,1296.6,6.5,27.5,10.1,16.0,40.5,206.5,333.5,288.8,195.7,138.0,33.4,17.2,1162.5,89.7,1,3
12,1,2015,6,1492.8,17.2,5.0,29.5,39.2,59.4,227.5,381.0,327.2,231.1,157.5,43.6,5.6,1324.3,88.7,1,1
12,1,2016,4,1038.9,12.0,10.4,0.0,29.1,42.7,153.8,269.2,219.5,149.0,108.1,27.9,4.5,899.6,86.6,3,2
12,1,2017,2,1413.0,13.7,22.4,23.3,37.0,68.1,198.5,367.7,308.7,202.7,155.4,52.1,27.0,1233.0,87.3,1,1
12,1,2018,0,624.5,13.7,6.8,7.4,26.0,32.1,95.7,152.9,127.3,82.1,56.4,24.5,0.0,514.4,82.4,0,2
12,1,2019,7,1227.0,0.0,22.7,4.5,15.6,45.8,187.9,309.3,282.7,189.5,124.6,43.2,17.2,1094.0,89.2,1,3
12,1,2020,1,2313.9,25.3,32.4,35.1,52.2,88.3,340.5,582.6,513.0,332.8,238.8,61.1,9.8,2007.7,86.8,2,0
12,1,2021,3,822.3,12.9,8.9,18.6,4.6,42.8,127.9,197.0,188.0,130.6,70.5,17.7,12.4,714.0,86.8,3,2
12,1,2022,5,341.7,11.4,4.5,14.1,0.0,20.7,50.2,86.0,68.7,44.3,24.9,6.5,0.0,274.1,80.2,4,2
12,1,2023,6,1303.2,26.9,11.5,18.4,22.3,54.2,195.5,329.2,293.4,200.4,138.2,28.5,0.9,1156.7,88.8,1,1
12,1,2024,4,974.9,9.2,1.5,17.9,26.1,51.4,153.1,231.9,219.4,143.6,90.3,32.3,3.8,838.3,86.0,3,2
25,1,2015,4,1084.3,13.1,11.7,0.0,17.1,52.1,158.1,271.4,234.0,153.6,99.4,40.0,14.7,916.5,84.5,3,2
25,1,2016,2,1854.3,16.2,22.6,17.6,36.3,84.8,276.8,476.4,411.6,265.7,172.5,70.1,15.5,1603.0,86.4,2,1
25,1,2017,0,679.2,4.7,0.0,0.0,5.0,30.3,103.3,164.7,135.8,96.6,64.9,28.1,13.9,565.3,83.2,0,2
25,1,2018,7,1329.7,5.1,17.1,17.9,28.4,41.5,193.0,318.4,300.4,208.7,145.6,27.5,25.5,1166.1,87.7,1,3
25,1,2019,1,2565.0,40.6,34.0,18.5,44.2,108.2,390.1,646.1,559.9,385.4,250.5,79.9,33.8,2232.0,87.0,2,0
25,1,2020,3,986.7,7.8,10.6,18.0,11.7,31.1,147.6,246.5,202.8,150.5,96.2,31.9,22.3,843.6,85.5,3,2
25,1,2021,5,349.9,0.0,0.0,0.0,17.9,15.5,67.3,81.0,64.0,46.5,49.8,17.8,16.0,308.6,88.2,4,2
25,1,2022,6,1531.1,8.6,28.9,7.2,27.5,55.0,234.0,380.3,350.6,243.7,141.0,58.8,24.3,1349.6,88.1,1,1
25,1,2023,4,1132.0,7.2,16.7,20.6,32.6,54.5,164.4,273.5,250.4,162.4,121.7,20.3,9.1,972.4,85.9,3,2
25,1,2024,2,1773.8,5.2,23.3,9.7,24.3,65.2,251.6,447.3,385.2,280.9,165.3,65.1,17.7,1530.3,86.3,2,1
35,1,2015,2,1494.7,25.6,3.3,19.3,22.3,58.3,226.4,386.3,322.4,220.8,140.5,40.2,3.7,1296.4,86.7,1,1
35,1,2016,0,700.7,8.8,10.7,0.0,12.0,14.3,91.3,169.5,153.8,110.9,77.8,18.1,14.7,603.3,86.1,0,2
35,1,2017,7,1560.1,19.6,4.8,9.2,32.2,71.8,231.1,404.0,348.2,228.4,157.9,43.1,28.0,1369.6,87.8,1,1
35,1,2018,1,2017.2,12.0,8.1,29.3,31.1,88.0,304.4,514.2,458.6,292.2,191.2,64.6,6.3,1760.6,87.3,2,0
35,1,2019,3,1059.8,6.9,7.6,12.8,16.5,36.4,150.1,271.5,241.2,162.2,98.1,37.6,0.3,923.1,87.1,3,2
35,1,2020,5,516.5,3.6,4.4,0.0,13.8,35.2,80.2,133.7,107.3,72.3,42.5,15.9,0.0,436.0,84.4,4,2
35,1,2021,6,1613.1,15.1,19.9,3.3,43.8,60.9,233.2,403.3,367.8,247.8,156.5,42.5,21.0,1408.6,87.3,1,1
35,1,2022,4,1014.4,6.1,9.5,18.0,15.1,49.3,160.6,239.2,213.9,156.8,101.3,16.3,5.9,871.8,85.9,3,2
35,1,2023,2,1774.2,32.5,8.9,7.3,31.4,72.5,271.1,439.4,382.2,251.3,167.9,41.2,10.0,1511.9,85.2,2,1
35,1,2024,0,638.7,0.0,3.6,0.0,15.2,21.9,100.0,168.0,128.1,92.3,78.2,4.2,5.2,566.6,88.7,0,2
0,1,2015,0,709.8,16.8,0.8,15.4,0.0,28.1,101.1,186.7,153.2,93.6,77.2,6.7,2.1,611.8,86.2,0,2
0,1,2016,7,1551.9,22.8,9.9,3.6,40.8,47.4,244.0,376.2,330.2,222.8,144.6,55.4,24.8,1317.8,84.9,1,1
0,1,2017,1,2206.4,10.4,24.2,28.1,45.9,74.1,338.9,558.0,491.9,322.2,207.8,81.1,21.4,1918.8,87.0,2,0
0,1,2018,3,1087.0,0.0,11.0,11.0,10.4,39.0,174.8,277.5,246.1,174.4,103.0,41.3,0.0,975.8,89.8,3,2
0,1,2019,5,453.5,5.6,2.5,0.0,6.9,28.5,75.0,111.6,113.8,76.6,31.7,21.1,11.1,408.7,90.1,4,2
0,1,2020,6,1457.3,27.4,13.6,6.7,27.6,68.3,211.1,376.8,307.6,206.3,148.7,44.0,19.7,1250.5,85.8,1,3
0,1,2021,4,1047.5,3.3,16.6,5.8,15.1,51.5,166.0,269.2,234.3,170.8,90.4,21.0,9.3,930.7,88.8,3,2
0,1,2022,2,1656.4,10.4,31.0,2.9,18.9,79.3,238.3,400.4,363.2,259.9,159.8,62.7,27.5,1421.6,85.8,1,1
0,1,2023,0,655.6,4.6,19.3,0.0,0.0,16.9,90.1,154.3,130.2,104.9,55.4,18.3,0.0,534.9,81.6,0,2
0,1,2024,7,1506.1,12.0,27.5,21.2,42.3,59.9,216.0,373.8,334.2,227.2,162.5,48.0,7.8,1313.7,87.2,1,1
23,1,2015,7,1931.5,9.5,18.6,30.9,44.9,78.3,295.4,481.0,421.8,293.6,200.3,71.1,29.4,1692.1,87.6,1,1
23,1,2016,1,3214.2,20.6,46.8,23.2,51.7,133.3,487.3,817.8,715.3,478.9,324.4,99.7,40.1,2823.7,87.9,2,0
23,1,2017,3,1191.1,8.5,17.4,4.1,19.3,34.8,188.1,284.9,256.0,191.4,120.9,27.3,26.7,1041.3,87.4,3,2
23,1,2018,5,611.2,0.0,0.0,10.4,3.2,25.6,81.7,158.0,135.4,105.8,50.1,19.3,0.5,531.0,86.9,4,2
23,1,2019,6,1903.8,10.1,31.8,17.2,36.0,84.7,297.8,475.8,427.0,274.9,182.9,62.9,31.8,1658.4,87.1,1,1
23,1,2020,4,1208.1,1.1,26.3,0.0,10.4,49.3,172.9,296.0,269.3,176.8,135.7,28.1,23.0,1050.7,87.0,3,2
23,1,2021,2,2258.9,20.7,37.5,16.1,32.9,92.4,324.1,563.9,507.1,336.4,217.0,60.4,35.0,1948.5,86.3,2,1
23,1,2022,0,865.2,0.0,7.5,12.1,17.5,43.2,115.0,209.7,192.6,130.9,74.6,16.2,16.2,722.8,83.5,0,2
23,1,2023,7,1768.6,21.9,27.2,20.2,29.8,71.4,254.2,435.3,393.7,251.5,161.9,64.7,31.6,1496.6,84.6,1,1
23,1,2024,1,3164.1,23.1,39.3,30.3,50.4,135.4,483.9,797.7,711.0,489.4,306.8,103.8,36.4,2788.8,88.1,2,0
27,1,2015,1,2493.2,39.7,35.0,21.7,63.0,111.0,380.2,636.4,547.4,380.4,234.4,76.9,31.6,2178.8,87.4,2,0
27,1,2016,3,946.7,20.5,9.0,2.9,20.4,50.0,147.5,250.2,206.7,146.8,98.5,20.6,16.8,849.7,89.8,3,2
27,1,2017,5,288.4,5.1,0.0,0.0,20.2,8.1,43.8,77.0,63.4,50.0,14.6,14.0,0.0,248.8,86.3,4,2
27,1,2018,6,1682.4,6.1,2.7,3.7,34.3,58.8,260.0,407.3,362.2,262.3,154.6,59.1,5.2,1446.4,86.0,1,1
27,1,2019,4,1199.5,20.5,3.6,9.1,22.7,44.8,171.3,291.7,269.6,169.5,113.4,22.9,3.5,1015.5,84.7,3,3
27,1,2020,2,1424.4,20.2,11.4,10.6,28.1,49.8,209.5,358.8,305.1,212.5,144.7,31.9,8.5,1230.6,86.4,1,1
27,1,2021,0,689.1,3.9,13.4,0.0,12.9,37.2,92.6,184.1,150.0,102.8,73.0,21.9,16.6,602.5,87.4,0,2
27,1,2022,7,1356.5,2.5,6.5,28.5,15.1,55.2,211.7,349.1,312.1,218.3,137.2,32.9,14.2,1228.4,90.6,1,3
27,1,2023,1,2500.4,24.3,18.2,34.7,59.9,101.5,378.1,625.5,558.6,386.7,235.1,89.2,20.3,2184.0,87.3,2,0
27,1,2024,3,950.2,5.5,19.8,16.6,9.4,35.3,127.6,246.6,201.1,130.0,99.8,20.1,11.0,805.1,84.7,3,2
4,1,2015,3,998.7,18.7,24.4,0.0,30.2,39.6,136.3,250.3,219.2,161.5,95.1,37.7,0.0,862.4,86.4,3,2
4,1,2016,5,416.6,5.3,0.0,0.0,0.7,23.9,75.8,93.0,93.1,51.9,28.3,0.0,2.0,342.1,82.1,4,2
4,1,2017,6,1678.6,21.7,13.5,8.7,21.5,69.3,243.3,416.0,354.8,244.3,172.4,39.1,21.6,1430.8,85.2,1,1
4,1,2018,4,1338.1,24.5,3.1,12.4,38.6,60.4,211.7,331.1,294.4,212.6,131.7,45.2,11.1,1181.5,88.3,3,3
4,1,2019,2,1984.8,23.2,18.1,21.3,42.6,90.8,303.0,502.6,450.8,284.8,189.1,54.1,33.2,1730.3,87.2,2,1
4,1,2020,0,668.6,8.6,0.0,0.0,6.7,33.0,88.5,174.9,141.2,107.3,62.9,17.8,0.0,574.8,86.0,0,2
4,1,2021,7,1478.5,16.0,18.9,2.5,18.8,45.1,211.6,361.3,331.0,208.7,153.5,41.5,4.1,1266.1,85.6,1,3
4,1,2022,1,2985.2,30.0,23.7,16.5,54.1,122.8,440.1,748.4,650.1,434.1,295.9,85.3,22.2,2568.6,86.0,2,0
4,1,2023,3,1087.0,7.6,24.4,14.5,17.5,34.9,168.0,284.3,242.9,172.9,114.2,46.0,8.1,982.3,90.4,3,2
4,1,2024,5,531.8,5.6,0.0,0.0,8.4,26.1,90.7,118.9,130.3,91.3,64.4,20.2,4.3,495.6,93.2,4,2
