Date,District,State,Year_Type,Daily_Rainfall_mm,Cumulative_Monthly_mm,Rainfall_Category,Flood_Alert,Waterlogging_Risk
749,9,1,0,0.0,5.6,5,0,1
750,9,1,0,0.0,5.6,5,0,1
751,9,1,0,0.0,5.6,5,0,1
752,9,1,0,0.0,5.6,5,0,1
753,9,1,0,0.0,5.6,5,0,1
754,9,1,0,0.0,5.6,5,0,1
755,9,1,0,0.0,5.6,5,0,1
756,9,1,0,0.0,5.6,5,0,1
757,9,1,0,0.0,5.6,5,0,1
758,9,1,0,5.3,10.9,3,0,1
759,9,1,0,0.0,10.9,5,0,1
760,9,1,0,0.0,10.9,5,0,1
761,9,1,0,0.0,10.9,5,0,1
762,9,1,0,0.0,0.0,5,0,1
763,9,1,0,0.0,0.0,5,0,1
764,9,1,0,0.0,0.0,5,0,1
765,9,1,0,0.0,0.0,5,0,1
766,9,1,0,0.0,0.0,5,0,1
767,9,1,0,0.0,0.0,5,0,1
768,9,1,0,0.0,0.0,5,0,1
769,9,1,0,0.0,0.0,5,0,1
770,9,1,0,0.0,0.0,5,0,1
771,9,1,0,0.0,0.0,5,0,1
772,9,1,0,0.0,0.0,5,0,1
773,9,1,0,0.0,0.0,5,0,1
774,9,1,0,0.0,0.0,5,0,1
775,9,1,0,0.0,0.0,5,0,1
776,9,1,0,0.0,0.0,5,0,1
777,9,1,0,0.0,0.0,5,0,1
778,9,1,0,0.0,0.0,5,0,1
779,9,1,0,0.0,0.0,5,0,1
780,9,1,0,0.0,0.0,5,0,1
781,9,1,0,0.0,0.0,5,0,1
782,9,1,0,0.0,0.0,5,0,1
783,9,1,0,0.0,0.0,5,0,1
784,9,1,0,0.0,0.0,5,0,1
785,9,1,0,2.1,2.1,3,0,1
786,9,1,0,0.0,2.1,5,0,1
787,9,1,0,0.0,2.1,5,0,1
788,9,1,0,0.0,2.1,5,0,1
789,9,1,0,0.0,2.1,5,0,1
790,9,1,0,0.0,0.0,5,0,1
791,9,1,0,0.0,0.0,5,0,1
792,9,1,0,0.0,0.0,5,0,1
793,9,1,0,0.0,0.0,5,0,1
794,9,1,0,0.0,0.0,5,0,1
795,9,1,0,0.0,0.0,5,0,1
796,9,1,0,0.0,0.0,5,0,1
797,9,1,0,0.0,0.0,5,0,1
798,9,1,0,0.0,0.0,5,0,1
799,9,1,0,0.0,0.0,5,0,1
800,9,1,0,0.0,0.0,5,0,1
801,9,1,0,0.0,0.0,5,0,1
802,9,1,0,0.0,0.0,5,0,1
803,9,1,0,0.0,0.0,5,0,1
804,9,1,0,0.0,0.0,5,0,1
805,9,1,0,0.0,0.0,5,0,1
806,9,1,0,0.0,0.0,5,0,1
807,9,1,0,0.0,0.0,5,0,1
808,9,1,0,0.0,0.0,5,0,1
809,9,1,0,0.0,0.0,5,0,1
810,9,1,0,0.0,0.0,5,0,1
811,9,1,0,0.0,0.0,5,0,1
812,9,1,0,0.0,0.0,5,0,1
813,9,1,0,0.0,0.0,5,0,1
814,9,1,0,0.0,0.0,5,0,1
815,9,1,0,0.0,0.0,5,0,1
816,9,1,0,0.0,0.0,5,0,1
817,9,1,0,0.0,0.0,5,0,1
818,9,1,0,0.0,0.0,5,0,1
819,9,1,0,0.0,0.0,5,0,1
820,9,1,0,0.0,0.0,5,0,1
821,9,1,0,0.0,0.0,5,0,1
822,9,1,0,0.0,0.0,5,0,1
823,9,1,0,1.3,1.3,3,0,1
824,9,1,0,0.0,1.3,5,0,1
825,9,1,0,0.0,1.3,5,0,1
826,9,1,0,0.0,1.3,5,0,1
827,9,1,0,0.0,1.3,5,0,1
828,9,1,0,0.0,1.3,5,0,1
829,9,1,0,0.0,1.3,5,0,1
830,9,1,0,0.0,1.3,5,0,1
831,9,1,0,0.0,1.3,5,0,1
832,9,1,0,0.0,1.3,5,0,1
833,9,1,0,1.4,2.7,3,0,1
834,9,1,0,0.0,2.7,5,0,1
835,9,1,0,0.0,2.7,5,0,1
836,9,1,0,0.0,2.7,5,0,1
837,9,1,0,0.0,2.7,5,0,1
838,9,1,0,0.0,2.7,5,0,1
839,9,1,0,0.0,2.7,5,0,1
840,9,1,0,0.0,2.7,5,0,1
841,9,1,0,0.0,2.7,5,0,1
842,9,1,0,0.0,2.7,5,0,1
843,9,1,0,11.0,13.7,4,0,1
844,9,1,0,0.0,13.7,5,0,1
845,9,1,0,0.0,13.7,5,0,1
846,9,1,0,0.0,13.7,5,0,1
847,9,1,0,4.9,18.6,3,0,1
848,9,1,0,0.0,18.6,5,0,1
849,9,1,0,0.0,18.6,5,0,1
850,9,1,0,0.0,18.6,5,0,1
851,9,1,0,0.0,0.0,5,0,1
852,9,1,0,0.0,0.0,5,0,1
853,9,1,0,0.2,0.2,3,0,1
854,9,1,0,0.0,0.2,5,0,1
855,9,1,0,1.8,2.0,3,0,1
856,9,1,0,0.0,2.0,5,0,1
857,9,1,0,0.0,2.0,5,0,1
858,9,1,0,0.0,2.0,5,0,1
859,9,1,0,0.0,2.0,5,0,1
860,9,1,0,1.7,3.7,3,0,1
861,9,1,0,0.0,3.7,5,0,1
862,9,1,0,0.0,3.7,5,0,1
863,9,1,0,0.0,3.7,5,0,1
864,9,1,0,0.0,3.7,5,0,1
865,9,1,0,0.0,3.7,5,0,1
866,9,1,0,0.0,3.7,5,0,1
867,9,1,0,0.0,3.7,5,0,1
868,9,1,0,0.0,3.7,5,0,1
869,9,1,0,0.0,3.7,5,0,1
870,9,1,0,0.0,3.7,5,0,1
871,9,1,0,0.1,3.8,3,0,1
872,9,1,0,0.0,3.8,5,0,1
873,9,1,0,1.4,5.2,3,0,1
874,9,1,0,0.0,5.2,5,0,1
875,9,1,0,0.0,5.2,5,0,1
876,9,1,0,0.0,5.2,5,0,1
877,9,1,0,0.0,5.2,5,0,1
878,9,1,0,2.1,7.3,3,0,1
879,9,1,0,4.0,11.3,3,0,1
880,9,1,0,1.9,13.2,3,0,1
881,9,1,0,0.0,13.2,5,0,1
882,9,1,0,0.0,0.0,5,0,1
883,9,1,0,0.0,0.0,5,0,1
884,9,1,0,0.0,0.0,5,0,1
885,9,1,0,1.0,1.0,3,0,1
886,9,1,0,3.6,4.6,3,0,1
887,9,1,0,0.0,4.6,5,0,1
888,9,1,0,0.0,4.6,5,0,1
889,9,1,0,0.0,4.6,5,0,1
890,9,1,0,0.0,4.6,5,0,1
891,9,1,0,0.0,4.6,5,0,1
892,9,1,0,11.6,16.2,4,0,1
893,9,1,0,0.0,16.2,5,0,1
894,9,1,0,0.0,16.2,5,0,1
895,9,1,0,0.0,16.2,5,0,1
896,9,1,0,0.0,16.2,5,0,1
897,9,1,0,0.0,16.2,5,0,1
898,9,1,0,0.0,16.2,5,0,1
899,9,1,0,0.0,16.2,5,0,1
900,9,1,0,3.5,19.7,3,0,1
901,9,1,0,0.0,19.7,5,0,1
902,9,1,0,0.0,19.7,5,0,1
903,9,1,0,0.0,19.7,5,0,1
904,9,1,0,19.5,39.2,4,0,2
905,9,1,0,0.0,39.2,5,0,1
906,9,1,0,0.0,39.2,5,0,1
907,9,1,0,0.0,39.2,5,0,1
908,9,1,0,0.0,39.2,5,0,1
909,9,1,0,0.0,39.2,5,0,1
910,9,1,0,0.0,39.2,5,0,1
911,9,1,0,0.0,39.2,5,0,1
912,9,1,0,0.0,0.0,5,0,1
913,9,1,0,0.0,0.0,5,0,1
914,9,1,0,0.0,0.0,5,0,1
915,9,1,0,6.8,6.8,3,0,1
916,9,1,0,0.0,6.8,5,0,1
917,9,1,0,0.0,6.8,5,0,1
918,9,1,0,0.0,6.8,5,0,1
919,9,1,0,0.0,6.8,5,0,1
920,9,1,0,9.4,16.2,4,0,1
921,9,1,0,16.1,32.3,4,0,2
922,9,1,0,0.0,32.3,5,0,1
923,9,1,0,0.0,32.3,5,0,1
924,9,1,0,3.8,36.1,3,0,1
925,9,1,0,3.2,39.3,3,0,1
926,9,1,0,0.0,39.3,5,0,1
927,9,1,0,6.7,46.0,3,0,1
928,9,1,0,0.0,46.0,5,0,1
929,9,1,0,0.0,46.0,5,0,1
930,9,1,0,0.0,46.0,5,0,1
931,9,1,0,2.7,48.7,3,0,1
932,9,1,0,0.0,48.7,5,0,1
933,9,1,0,0.0,48.7,5,0,1
934,9,1,0,0.0,48.7,5,0,1
935,9,1,0,0.0,48.7,5,0,1
936,9,1,0,0.0,48.7,5,0,1
937,9,1,0,0.0,48.7,5,0,1
938,9,1,0,26.9,75.6,4,0,2
939,9,1,0,0.0,75.6,5,0,1
940,9,1,0,0.0,75.6,5,0,1
941,9,1,0,20.5,96.1,4,0,2
942,9,1,0,0.0,96.1,5,0,1
943,9,1,0,0.0,0.0,5,0,1
944,9,1,0,0.0,0.0,5,0,1
945,9,1,0,0.0,0.0,5,0,1
946,9,1,0,0.0,0.0,5,0,1
947,9,1,0,0.0,0.0,5,0,1
948,9,1,0,0.0,0.0,5,0,1
949,9,1,0,0.0,0.0,5,0,1
950,9,1,0,10.2,10.2,4,0,1
951,9,1,0,0.0,10.2,5,0,1
952,9,1,0,0.0,10.2,5,0,1
953,9,1,0,0.0,10.2,5,0,1
954,9,1,0,19.0,29.2,4,0,2
955,9,1,0,28.7,57.9,4,0,2
956,9,1,0,3.7,61.6,3,0,1
957,9,1,0,0.0,61.6,5,0,1
958,9,1,0,0.0,61.6,5,0,1
959,9,1,0,11.4,73.0,4,0,1
960,9,1,0,0.0,73.0,5,0,1
961,9,1,0,22.3,95.3,4,0,2
962,9,1,0,0.0,95.3,5,0,1
963,9,1,0,0.0,95.3,5,0,1
964,9,1,0,0.0,95.3,5,0,1
965,9,1,0,0.0,95.3,5,0,1
966,9,1,0,0.0,95.3,5,0,1
967,9,1,0,0.0,95.3,5,0,1
968,9,1,0,0.0,95.3,5,0,1
969,9,1,0,0.0,95.3,5,0,1
970,9,1,0,0.0,95.3,5,0,1
971,9,1,0,0.0,95.3,5,0,1
972,9,1,0,0.0,95.3,5,0,1
973,9,1,0,1.0,96.3,3,0,1
974,9,1,0,5.3,5.3,3,0,1
975,9,1,0,0.0,5.3,5,0,1
976,9,1,0,0.0,5.3,5,0,1
977,9,1,0,0.0,5.3,5,0,1
978,9,1,0,0.0,5.3,5,0,1
979,9,1,0,0.0,5.3,5,0,1
980,9,1,0,0.0,5.3,5,0,1
981,9,1,0,2.2,7.5,3,0,1
982,9,1,0,0.0,7.5,5,0,1
983,9,1,0,0.0,7.5,5,0,1
984,9,1,0,0.0,7.5,5,0,1
985,9,1,0,0.0,7.5,5,0,1
986,9,1,0,0.0,7.5,5,0,1
987,9,1,0,0.0,7.5,5,0,1
988,9,1,0,0.0,7.5,5,0,1
989,9,1,0,8.4,15.9,4,0,1
990,9,1,0,1.6,17.5,3,0,1
991,9,1,0,0.0,17.5,5,0,1
992,9,1,0,0.0,17.5,5,0,1
993,9,1,0,0.0,17.5,5,0,1
994,9,1,0,6.2,23.7,3,0,1
995,9,1,0,33.1,56.8,4,0,2
996,9,1,0,0.0,56.8,5,0,1
997,9,1,0,11.0,67.8,4,0,1
998,9,1,0,5.3,73.1,3,0,1
999,9,1,0,0.0,73.1,5,0,1
1000,9,1,0,0.0,73.1,5,0,1
1001,9,1,0,0.0,73.1,5,0,1
1002,9,1,0,0.0,73.1,5,0,1
1003,9,1,0,15.8,88.9,4,0,2
1004,9,1,0,0.0,0.0,5,0,1
1005,9,1,0,0.0,0.0,5,0,1
1006,9,1,0,0.0,0.0,5,0,1
1007,9,1,0,0.0,0.0,5,0,1
1008,9,1,0,0.0,0.0,5,0,1
1009,9,1,0,0.0,0.0,5,0,1
1010,9,1,0,0.0,0.0,5,0,1
1011,9,1,0,0.0,0.0,5,0,1
1012,9,1,0,2.0,2.0,3,0,1
1013,9,1,0,0.0,2.0,5,0,1
1014,9,1,0,1.9,3.9,3,0,1
1015,9,1,0,0.0,3.9,5,0,1
1016,9,1,0,1.5,5.4,3,0,1
1017,9,1,0,0.0,5.4,5,0,1
1018,9,1,0,0.0,5.4,5,0,1
1019,9,1,0,7.3,12.7,3,0,1
1020,9,1,0,3.6,16.3,3,0,1
1021,9,1,0,0.0,16.3,5,0,1
1022,9,1,0,8.0,24.3,4,0,1
1023,9,1,0,0.5,24.8,3,0,1
1024,9,1,0,0.0,24.8,5,0,1
1025,9,1,0,0.4,25.2,3,0,1
1026,9,1,0,0.0,25.2,5,0,1
1027,9,1,0,0.0,25.2,5,0,1
1028,9,1,0,0.0,25.2,5,0,1
1029,9,1,0,0.0,25.2,5,0,1
1030,9,1,0,0.0,25.2,5,0,1
1031,9,1,0,1.4,26.6,3,0,1
1032,9,1,0,1.1,27.7,3,0,1
1033,9,1,0,0.0,27.7,5,0,1
1034,9,1,0,0.0,27.7,5,0,1
1035,9,1,0,0.0,0.0,5,0,1
1036,9,1,0,0.0,0.0,5,0,1
1037,9,1,0,0.0,0.0,5,0,1
1038,9,1,0,6.8,6.8,3,0,1
1039,9,1,0,0.0,6.8,5,0,1
1040,9,1,0,0.0,6.8,5,0,1
1041,9,1,0,0.0,6.8,5,0,1
1042,9,1,0,2.7,9.5,3,0,1
1043,9,1,0,0.0,9.5,5,0,1
1044,9,1,0,0.0,9.5,5,0,1
1045,9,1,0,0.9,10.4,3,0,1
1046,9,1,0,0.0,10.4,5,0,1
1047,9,1,0,0.0,10.4,5,0,1
1048,9,1,0,0.0,10.4,5,0,1
1049,9,1,0,2.9,13.3,3,0,1
1050,9,1,0,0.0,13.3,5,0,1
1051,9,1,0,0.0,13.3,5,0,1
1052,9,1,0,0.0,13.3,5,0,1
1053,9,1,0,0.0,13.3,5,0,1
1054,9,1,0,0.0,13.3,5,0,1
1055,9,1,0,0.0,13.3,5,0,1
1056,9,1,0,0.0,13.3,5,0,1
1057,9,1,0,0.0,13.3,5,0,1
1058,9,1,0,0.0,13.3,5,0,1
1059,9,1,0,0.0,13.3,5,0,1
1060,9,1,0,0.0,13.3,5,0,1
1061,9,1,0,0.0,13.3,5,0,1
1062,9,1,0,0.0,13.3,5,0,1
1063,9,1,0,0.0,13.3,5,0,1
1064,9,1,0,0.0,13.3,5,0,1
1065,9,1,0,0.0,0.0,5,0,1
1066,9,1,0,0.0,0.0,5,0,1
1067,9,1,0,0.0,0.0,5,0,1
1068,9,1,0,0.0,0.0,5,0,1
1069,9,1,0,0.0,0.0,5,0,1
1070,9,1,0,0.0,0.0,5,0,1
1071,9,1,0,0.0,0.0,5,0,1
1072,9,1,0,0.0,0.0,5,0,1
1073,9,1,0,0.0,0.0,5,0,1
1074,9,1,0,0.0,0.0,5,0,1
1075,9,1,0,0.0,0.0,5,0,1
1076,9,1,0,0.0,0.0,5,0,1
1077,9,1,0,0.0,0.0,5,0,1
1078,9,1,0,0.0,0.0,5,0,1
1079,9,1,0,0.0,0.0,5,0,1
1080,9,1,0,0.0,0.0,5,0,1
1081,9,1,0,0.0,0.0,5,0,1
1082,9,1,0,0.0,0.0,5,0,1
1083,9,1,0,0.0,0.0,5,0,1
1084,9,1,0,0.0,0.0,5,0,1
1085,9,1,0,0.0,0.0,5,0,1
1086,9,1,0,0.0,0.0,5,0,1
1087,9,1,0,0.0,0.0,5,0,1
1088,9,1,0,0.0,0.0,5,0,1
1089,9,1,0,0.0,0.0,5,0,1
1090,9,1,0,0.0,0.0,5,0,1
1091,9,1,0,0.0,0.0,5,0,1
1092,9,1,0,0.0,0.0,5,0,1
1093,9,1,0,0.0,0.0,5,0,1
1094,9,1,0,0.0,0.0,5,0,1
1095,9,1,0,0.0,0.0,5,0,1
1096,9,1,3,0.0,0.0,5,0,1
1097,9,1,3,0.0,0.0,5,0,1
1098,9,1,3,0.0,0.0,5,0,1
1099,9,1,3,0.0,0.0,5,0,1
1100,9,1,3,0.0,0.0,5,0,1
1101,9,1,3,0.0,0.0,5,0,1
1102,9,1,3,0.0,0.0,5,0,1
1103,9,1,3,0.0,0.0,5,0,1
1104,9,1,3,0.8,0.8,3,0,1
1105,9,1,3,0.0,0.8,5,0,1
1106,9,1,3,7.6,8.4,4,0,1
1107,9,1,3,0.0,8.4,5,0,1
1108,9,1,3,0.0,8.4,5,0,1
1109,9,1,3,1.6,10.0,3,0,1
1110,9,1,3,0.0,10.0,5,0,1
1111,9,1,3,0.0,10.0,5,0,1
1112,9,1,3,0.0,10.0,5,0,1
1113,9,1,3,0.0,10.0,5,0,1
1114,9,1,3,0.0,10.0,5,0,1
1115,9,1,3,0.0,10.0,5,0,1
1116,9,1,3,0.0,10.0,5,0,1
1117,9,1,3,0.0,10.0,5,0,1
1118,9,1,3,0.0,10.0,5,0,1
1119,9,1,3,0.0,10.0,5,0,1
1120,9,1,3,0.0,10.0,5,0,1
1121,9,1,3,2.0,12.0,3,0,1
1122,9,1,3,0.0,12.0,5,0,1
1123,9,1,3,2.6,14.6,3,0,1
1124,9,1,3,0.0,14.6,5,0,1
1125,9,1,3,0.0,14.6,5,0,1
1126,9,1,3,0.0,14.6,5,0,1
1127,9,1,3,0.0,0.0,5,0,1
1128,9,1,3,0.0,0.0,5,0,1
1129,9,1,3,0.0,0.0,5,0,1
1130,9,1,3,8.7,8.7,4,0,1
1131,9,1,3,0.0,8.7,5,0,1
1132,9,1,3,0.0,8.7,5,0,1
1133,9,1,3,5.3,14.0,3,0,1
1134,9,1,3,0.0,14.0,5,0,1
1135,9,1,3,0.0,14.0,5,0,1
1136,9,1,3,0.0,14.0,5,0,1
1137,9,1,3,0.0,14.0,5,0,1
1138,9,1,3,0.0,14.0,5,0,1
1139,9,1,3,0.0,14.0,5,0,1
1140,9,1,3,0.0,14.0,5,0,1
1141,9,1,3,0.0,14.0,5,0,1
1142,9,1,3,0.0,14.0,5,0,1
1143,9,1,3,0.0,14.0,5,0,1
1144,9,1,3,0.0,14.0,5,0,1
1145,9,1,3,0.0,14.0,5,0,1
1146,9,1,3,0.0,14.0,5,0,1
1147,9,1,3,0.0,14.0,5,0,1
1148,9,1,3,0.0,14.0,5,0,1
1149,9,1,3,0.0,14.0,5,0,1
1150,9,1,3,0.0,14.0,5,0,1
1151,9,1,3,0.0,14.0,5,0,1
1152,9,1,3,0.0,14.0,5,0,1
1153,9,1,3,0.0,14.0,5,0,1
1154,9,1,3,0.0,14.0,5,0,1
1155,9,1,3,0.0,0.0,5,0,1
1156,9,1,3,0.0,0.0,5,0,1
1157,9,1,3,0.0,0.0,5,0,1
1158,9,1,3,0.0,0.0,5,0,1
1159,9,1,3,0.0,0.0,5,0,1
1160,9,1,3,0.0,0.0,5,0,1
1161,9,1,3,0.0,0.0,5,0,1
1162,9,1,3,0.0,0.0,5,0,1
1163,9,1,3,0.0,0.0,5,0,1
1164,9,1,3,0.0,0.0,5,0,1
1165,9,1,3,0.0,0.0,5,0,1
1166,9,1,3,0.0,0.0,5,0,1
1167,9,1,3,0.0,0.0,5,0,1
1168,9,1,3,0.0,0.0,5,0,1
1169,9,1,3,2.6,2.6,3,0,1
1170,9,1,3,0.0,2.6,5,0,1
1171,9,1,3,0.0,2.6,5,0,1
1172,9,1,3,0.0,2.6,5,0,1
1173,9,1,3,0.0,2.6,5,0,1
1174,9,1,3,0.0,2.6,5,0,1
1175,9,1,3,0.0,2.6,5,0,1
1176,9,1,3,0.0,2.6,5,0,1
1177,9,1,3,0.0,2.6,5,0,1
1178,9,1,3,0.0,2.6,5,0,1
1179,9,1,3,15.8,18.4,4,0,2
1180,9,1,3,0.0,18.4,5,0,1
1181,9,1,3,0.0,18.4,5,0,1
1182,9,1,3,0.0,18.4,5,0,1
1183,9,1,3,0.0,18.4,5,0,1
1184,9,1,3,0.0,18.4,5,0,1
1185,9,1,3,0.0,18.4,5,0,1
1186,9,1,3,0.0,0.0,5,0,1
1187,9,1,3,0.0,0.0,5,0,1
1188,9,1,3,0.0,0.0,5,0,1
1189,9,1,3,0.0,0.0,5,0,1
1190,9,1,3,0.0,0.0,5,0,1
1191,9,1,3,0.0,0.0,5,0,1
1192,9,1,3,0.0,0.0,5,0,1
1193,9,1,3,0.0,0.0,5,0,1
1194,9,1,3,27.8,27.8,4,0,2
1195,9,1,3,0.0,27.8,5,0,1
1196,9,1,3,0.7,28.5,3,0,1
1197,9,1,3,0.0,28.5,5,0,1
1198,9,1,3,0.0,28.5,5,0,1
1199,9,1,3,0.0,28.5,5,0,1
1200,9,1,3,3.5,32.0,3,0,1
1201,9,1,3,0.0,32.0,5,0,1
1202,9,1,3,0.0,32.0,5,0,1
1203,9,1,3,0.0,32.0,5,0,1
1204,9,1,3,0.0,32.0,5,0,1
1205,9,1,3,0.0,32.0,5,0,1
1206,9,1,3,1.2,33.2,3,0,1
1207,9,1,3,0.0,33.2,5,0,1
1208,9,1,3,0.0,33.2,5,0,1
1209,9,1,3,0.0,33.2,5,0,1
1210,9,1,3,0.3,33.5,3,0,1
1211,9,1,3,11.8,45.3,4,0,1
1212,9,1,3,0.0,45.3,5,0,1
1213,9,1,3,0.0,45.3,5,0,1
1214,9,1,3,0.0,45.3,5,0,1
1215,9,1,3,1.8,47.1,3,0,1
1216,9,1,3,1.0,1.0,3,0,1
1217,9,1,3,4.3,5.3,3,0,1
1218,9,1,3,0.0,5.3,5,0,1
1219,9,1,3,0.0,5.3,5,0,1
1220,9,1,3,0.0,5.3,5,0,1
1221,9,1,3,0.0,5.3,5,0,1
1222,9,1,3,0.0,5.3,5,0,1
1223,9,1,3,1.8,7.1,3,0,1
1224,9,1,3,0.0,7.1,5,0,1
1225,9,1,3,0.0,7.1,5,0,1
1226,9,1,3,0.0,7.1,5,0,1
1227,9,1,3,0.0,7.1,5,0,1
1228,9,1,3,0.0,7.1,5,0,1
1229,9,1,3,0.0,7.1,5,0,1
1230,9,1,3,5.2,12.3,3,0,1
1231,9,1,3,0.0,12.3,5,0,1
1232,9,1,3,0.0,12.3,5,0,1
1233,9,1,3,1.4,13.7,3,0,1
1234,9,1,3,0.0,13.7,5,0,1
1235,9,1,3,0.0,13.7,5,0,1
1236,9,1,3,0.0,13.7,5,0,1
1237,9,1,3,0.0,13.7,5,0,1
1238,9,1,3,0.0,13.7,5,0,1
1239,9,1,3,0.0,13.7,5,0,1
1240,9,1,3,1.3,15.0,3,0,1
1241,9,1,3,0.0,15.0,5,0,1
1242,9,1,3,0.0,15.0,5,0,1
1243,9,1,3,0.0,15.0,5,0,1
1244,9,1,3,0.0,15.0,5,0,1
1245,9,1,3,9.6,24.6,4,0,1
1246,9,1,3,0.0,24.6,5,0,1
1247,9,1,3,0.0,0.0,5,0,1
1248,9,1,3,16.7,16.7,4,0,2
1249,9,1,3,54.0,70.7,2,0,0
1250,9,1,3,0.0,70.7,5,0,1
1251,9,1,3,34.0,104.7,4,0,2
1252,9,1,3,6.1,110.8,3,0,1
1253,9,1,3,28.5,139.3,4,0,2
1254,9,1,3,0.0,139.3,5,0,1
1255,9,1,3,24.4,163.7,4,0,2
1256,9,1,3,7.4,171.1,3,0,1
1257,9,1,3,0.0,171.1,5,0,1
1258,9,1,3,5.0,176.1,3,0,1
1259,9,1,3,2.6,178.7,3,0,1
1260,9,1,3,8.6,187.3,4,0,1
1261,9,1,3,4.1,191.4,3,0,1
1262,9,1,3,0.0,191.4,5,0,1
1263,9,1,3,27.0,218.4,4,0,2
1264,9,1,3,0.1,218.5,3,0,1
1265,9,1,3,8.4,226.9,4,0,1
1266,9,1,3,24.5,251.4,4,0,2
1267,9,1,3,34.5,285.9,4,0,2
1268,9,1,3,13.5,299.4,4,0,1
1269,9,1,3,0.0,299.4,5,0,1
1270,9,1,3,7.3,306.7,3,0,1
1271,9,1,3,18.0,324.7,4,0,2
1272,9,1,3,73.2,397.9,6,1,0
1273,9,1,3,0.1,398.0,3,0,1
1274,9,1,3,0.0,398.0,5,0,1
1275,9,1,3,26.8,424.8,4,0,2
1276,9,1,3,3.5,428.3,3,0,1
1277,9,1,3,4.6,4.6,3,0,1
1278,9,1,3,24.6,29.2,4,0,2
1279,9,1,3,0.4,29.6,3,0,1
1280,9,1,3,21.5,51.1,4,0,2
1281,9,1,3,10.2,61.3,4,0,1
1282,9,1,3,48.9,110.2,2,0,0
1283,9,1,3,19.2,129.4,4,0,2
1284,9,1,3,55.4,184.8,2,0,0
1285,9,1,3,0.0,184.8,5,0,1
1286,9,1,3,0.0,184.8,5,0,1
1287,9,1,3,0.6,185.4,3,0,1
1288,9,1,3,15.4,200.8,4,0,2
1289,9,1,3,1.6,202.4,3,0,1
1290,9,1,3,42.8,245.2,2,0,0
1291,9,1,3,9.5,254.7,4,0,1
1292,9,1,3,12.7,267.4,4,0,1
1293,9,1,3,4.6,272.0,3,0,1
1294,9,1,3,49.6,321.6,2,0,0
1295,9,1,3,0.4,322.0,3,0,1
1296,9,1,3,11.2,333.2,4,0,1
1297,9,1,3,38.0,371.2,2,0,0
1298,9,1,3,0.0,371.2,5,0,1
1299,9,1,3,25.7,396.9,4,0,2
1300,9,1,3,24.2,421.1,4,0,2
1301,9,1,3,39.5,460.6,2,0,0
1302,9,1,3,34.9,495.5,4,0,2
1303,9,1,3,11.0,506.5,4,0,1
1304,9,1,3,7.6,514.1,4,0,1
1305,9,1,3,3.6,517.7,3,0,1
1306,9,1,3,139.2,656.9,1,2,0
1307,9,1,3,1.2,658.1,3,0,1
1308,9,1,3,49.4,49.4,2,0,0
1309,9,1,3,0.0,49.4,5,0,1
1310,9,1,3,4.4,53.8,3,0,1
1311,9,1,3,4.1,57.9,3,0,1
1312,9,1,3,0.8,58.7,3,0,1
1313,9,1,3,21.7,80.4,4,0,2
1314,9,1,3,24.1,104.5,4,0,2
1315,9,1,3,35.9,140.4,2,0,0
1316,9,1,3,3.4,143.8,3,0,1
1317,9,1,3,49.4,193.2,2,0,0
1318,9,1,3,4.8,198.0,3,0,1
1319,9,1,3,6.8,204.8,3,0,1
1320,9,1,3,1.9,206.7,3,0,1
1321,9,1,3,51.2,257.9,2,0,0
1322,9,1,3,4.8,262.7,3,0,1
1323,9,1,3,2.3,265.0,3,0,1
1324,9,1,3,30.7,295.7,4,0,2
1325,9,1,3,23.5,319.2,4,0,2
1326,9,1,3,5.9,325.1,3,0,1
1327,9,1,3,16.7,341.8,4,0,2
1328,9,1,3,20.0,361.8,4,0,2
1329,9,1,3,15.5,377.3,4,0,2
1330,9,1,3,10.0,387.3,4,0,1
1331,9,1,3,25.8,413.1,4,0,2
1332,9,1,3,0.0,413.1,5,0,1
1333,9,1,3,0.0,413.1,5,0,1
1334,9,1,3,11.1,424.2,4,0,1
1335,9,1,3,2.9,427.1,3,0,1
1336,9,1,3,8.0,435.1,4,0,1
1337,9,1,3,3.8,438.9,3,0,1
1338,9,1,3,15.2,454.1,4,0,2
1339,9,1,3,21.8,21.8,4,0,2
1340,9,1,3,6.4,28.2,3,0,1
1341,9,1,3,33.4,61.6,4,0,2
1342,9,1,3,2.2,63.8,3,0,1
1343,9,1,3,10.2,74.0,4,0,1
1344,9,1,3,14.7,88.7,4,0,1
1345,9,1,3,6.2,94.9,3,0,1
1346,9,1,3,4.4,99.3,3,0,1
1347,9,1,3,24.8,124.1,4,0,2
1348,9,1,3,31.7,155.8,4,0,2
1349,9,1,3,22.6,178.4,4,0,2
1350,9,1,3,2.6,181.0,3,0,1
1351,9,1,3,22.6,203.6,4,0,2
1352,9,1,3,45.8,249.4,2,0,0
1353,9,1,3,8.0,257.4,4,0,1
1354,9,1,3,5.4,262.8,3,0,1
1355,9,1,3,64.2,327.0,2,0,0
1356,9,1,3,16.8,343.8,4,0,2
1357,9,1,3,138.0,481.8,1,2,0
1358,9,1,3,2.4,484.2,3,0,1
1359,9,1,3,1.0,485.2,3,0,1
1360,9,1,3,1.2,486.4,3,0,1
1361,9,1,3,0.2,486.6,3,0,1
1362,9,1,3,3.5,490.1,3,0,1
1363,9,1,3,0.0,490.1,5,0,1
1364,9,1,3,15.7,505.8,4,0,2
