State,Year,Annual_Rainfall_mm,Normal_Rainfall_mm,Departure_Percent,Monsoon_Rainfall_mm,Monsoon_Percent_of_Annual,Rainfall_Category,Flood_Events,Drought_Declared,Peak_Month,Peak_Month_Rainfall_mm,Jan_mm,Feb_mm,Mar_mm,Apr_mm,May_mm,Jun_mm,Jul_mm,Aug_mm,Sep_mm,Oct_mm,Nov_mm,Dec_mm
0,2024,2747.5,3180,-13.6,2386.1,86.8,2,0,0,1,681.5,19.8,32.0,43.4,67.3,113.2,421.3,681.5,610.1,410.8,262.4,90.5,29.7
16,2015,1413.7,1515,-6.7,1244.3,88.0,2,0,0,1,346.7,30.6,0.0,6.8,10.5,67.2,220.1,346.7,318.0,207.9,151.6,40.6,10.6
16,2016,1981.0,1515,30.8,1692.5,85.4,1,14,0,1,488.8,9.8,4.6,23.2,58.4,74.4,279.6,488.8,436.1,283.6,204.4,79.3,17.9
16,2017,1987.2,1515,31.2,1722.5,86.7,1,1,0,1,495.1,34.8,18.0,39.3,19.8,84.0,302.7,495.1,433.1,296.3,195.3,68.8,5.3
16,2018,1209.6,1515,-20.2,1017.3,84.1,0,0,0,1,298.1,11.2,16.2,15.4,20.3,41.9,166.5,298.1,252.6,190.8,109.3,18.6,14.2
16,2019,1646.7,1515,8.7,1422.5,86.4,2,0,0,1,414.3,31.3,19.5,10.3,45.1,67.5,230.2,414.3,378.6,242.9,156.5,35.1,2.5
16,2020,1486.7,1515,-1.9,1307.1,87.9,2,0,0,1,354.9,18.7,0.0,32.4,39.9,62.9,236.1,354.9,326.1,228.2,161.8,55.9,5.9
16,2021,1987.0,1515,31.2,1727.9,87.0,1,5,0,1,493.0,4.8,34.9,38.7,26.8,88.4,279.7,493.0,437.8,301.3,216.1,66.5,19.1
16,2022,1834.4,1515,21.1,1562.7,85.2,1,2,0,1,452.7,23.1,12.0,33.3,17.2,62.4,277.8,452.7,408.0,256.1,168.1,40.1,5.9
16,2023,1437.9,1515,-5.1,1275.8,88.7,2,0,0,1,353.6,3.0,12.1,0.0,41.6,70.6,219.2,353.6,328.3,217.9,156.8,48.4,25.8
16,2024,1649.9,1515,8.9,1417.3,85.9,2,0,0,1,415.3,13.1,34.8,18.1,37.2,54.8,252.5,415.3,350.4,229.9,169.2,60.0,17.4
24,2015,1171.1,1382,-15.3,980.9,83.8,2,0,0,1,288.2,18.4,0.0,9.4,10.0,34.2,163.8,288.2,239.7,171.6,117.6,34.5,7.0
24,2016,1721.2,1382,24.5,1517.9,88.2,1,9,0,1,445.4,3.0,17.4,0.0,17.3,71.8,260.8,445.4,381.0,276.6,154.1,35.6,0.0
24,2017,1778.4,1382,28.7,1604.2,90.2,1,7,0,1,462.1,18.8,15.8,11.0,39.1,69.3,264.8,462.1,410.6,278.6,188.1,60.6,4.4
24,2018,1856.3,1382,34.3,1587.1,85.5,1,4,0,1,444.2,25.9,36.5,4.3,32.4,76.4,261.5,444.2,415.2,284.1,182.1,55.3,15.2
24,2019,1488.1,1382,7.7,1266.1,85.1,2,0,0,1,356.6,0.0,34.4,0.0,48.5,61.5,241.7,356.6,327.0,210.0,130.8,49.3,3.2
24,2020,1495.3,1382,8.2,1339.6,89.6,2,0,0,1,387.6,0.0,8.2,26.2,27.4,64.9,230.2,387.6,322.0,231.8,168.0,54.1,14.5
24,2021,1534.0,1382,11.0,1313.3,85.6,2,3,0,1,392.8,24.9,19.8,0.0,18.5,73.8,221.0,392.8,332.4,231.0,136.1,33.3,33.6
24,2022,1093.2,1382,-20.9,911.0,83.3,0,0,0,1,280.3,7.6,12.9,7.0,22.6,63.6,149.4,280.3,236.3,149.3,95.7,50.8,26.1
24,2023,1782.2,1382,29.0,1534.9,86.1,1,13,0,1,439.9,37.5,6.2,12.0,42.4,70.6,264.1,439.9,395.8,270.4,164.7,52.3,20.0
24,2024,1169.2,1382,-15.4,1012.4,86.6,2,0,0,1,285.5,0.0,24.8,1.9,22.3,28.5,183.3,285.5,267.0,171.9,104.7,35.6,0.0
