District,State,Year,Month,Month_Number,Scenario,Data_Type,Rainfall_mm,Normal_Rainfall_mm,Departure_mm,Departure_Percent,Rainfall_Category,Flood_Probability_Percent
Suryapet,Telangana,2025,Mar,3,Early Monsoon,Forecast,6.8,8.0,-1.2,-15.0,Normal,0.0
Suryapet,Telangana,2025,Apr,4,Early Monsoon,Forecast,13.6,16.0,-2.4,-15.0,Normal,0.0
Suryapet,Telangana,2025,May,5,Early Monsoon,Forecast,44.8,32.0,12.8,40.0,Excess,32.0
Suryapet,Telangana,2025,Jun,6,Early Monsoon,Forecast,168.0,120.0,48.0,40.0,Excess,32.0
Suryapet,Telangana,2025,Jul,7,Early Monsoon,Forecast,170.0,200.0,-30.0,-15.0,Normal,0.0
Suryapet,Telangana,2025,Aug,8,Early Monsoon,Forecast,149.6,176.0,-26.4,-15.0,Normal,0.0
Suryapet,Telangana,2025,Sep,9,Early Monsoon,Forecast,102.0,120.0,-18.0,-15.0,Normal,0.0
Suryapet,Telangana,2025,Oct,10,Early Monsoon,Forecast,68.0,80.0,-12.0,-15.0,Normal,0.0
Suryapet,Telangana,2025,Nov,11,Early Monsoon,Forecast,20.4,24.0,-3.6,-15.0,Normal,0.0
Suryapet,Telangana,2025,Dec,12,Early Monsoon,Forecast,6.8,8.0,-1.2,-15.0,Normal,0.0
Yadadri Bhuvanagiri,Telangana,2025,Jan,1,Delayed Monsoon,Actual,9.0,8.2,0.8,9.8,Normal,7.8
Yadadri Bhuvanagiri,Telangana,2025,Feb,2,Delayed Monsoon,Actual,9.0,8.2,0.8,9.8,Normal,7.8
Yadadri Bhuvanagiri,Telangana,2025,Mar,3,Delayed Monsoon,Forecast,9.0,8.2,0.8,9.8,Normal,7.8
Yadadri Bhuvanagiri,Telangana,2025,Apr,4,Delayed Monsoon,Forecast,18.0,16.4,1.6,9.8,Normal,7.8
Yadadri Bhuvanagiri,Telangana,2025,May,5,Delayed Monsoon,Forecast,36.1,32.8,3.3,10.1,Normal,8.0
Yadadri Bhuvanagiri,Telangana,2025,Jun,6,Delayed Monsoon,Forecast,36.9,123.0,-86.1,-70.0,Deficient,0.0
Yadadri Bhuvanagiri,Telangana,2025,Jul,7,Delayed Monsoon,Forecast,61.5,205.0,-143.5,-70.0,Deficient,0.0
Yadadri Bhuvanagiri,Telangana,2025,Aug,8,Delayed Monsoon,Forecast,198.4,180.4,18.0,10.0,Normal,8.0
Yadadri Bhuvanagiri,Telangana,2025,Sep,9,Delayed Monsoon,Forecast,135.3,123.0,12.3,10.0,Normal,8.0
Yadadri Bhuvanagiri,Telangana,2025,Oct,10,Delayed Monsoon,Forecast,90.2,82.0,8.2,10.0,Normal,8.0
Yadadri Bhuvanagiri,Telangana,2025,Nov,11,Delayed Monsoon,Forecast,27.1,24.6,2.5,10.2,Normal,8.1
Yadadri Bhuvanagiri,Telangana,2025,Dec,12,Delayed Monsoon,Forecast,9.0,8.2,0.8,9.8,Normal,7.8
Mahabubnagar,Telangana,2025,Jan,1,Flood Year,Actual,12.6,7.0,5.6,80.0,Extremely Excess,64.0
Mahabubnagar,Telangana,2025,Feb,2,Flood Year,Actual,12.4,7.0,5.4,77.1,Extremely Excess,61.7
Mahabubnagar,Telangana,2025,Mar,3,Flood Year,Forecast,11.2,7.0,4.2,60.0,Excess,48.0
Mahabubnagar,Telangana,2025,Apr,4,Flood Year,Forecast,28.1,14.0,14.1,100.7,Extremely Excess,80.6
Mahabubnagar,Telangana,2025,May,5,Flood Year,Forecast,60.3,28.0,32.3,115.4,Extremely Excess,92.3
Mahabubnagar,Telangana,2025,Jun,6,Flood Year,Forecast,170.3,105.0,65.3,62.2,Excess,49.8
Mahabubnagar,Telangana,2025,Jul,7,Flood Year,Forecast,272.4,175.0,97.4,55.7,Excess,44.5
Mahabubnagar,Telangana,2025,Aug,8,Flood Year,Forecast,291.9,154.0,137.9,89.5,Extremely Excess,71.6
Mahabubnagar,Telangana,2025,Sep,9,Flood Year,Forecast,189.4,105.0,84.4,80.4,Extremely Excess,64.3
Mahabubnagar,Telangana,2025,Oct,10,Flood Year,Forecast,122.0,70.0,52.0,74.3,Excess,59.4
Mahabubnagar,Telangana,2025,Nov,11,Flood Year,Forecast,38.2,21.0,17.2,81.9,Extremely Excess,65.5
Mahabubnagar,Telangana,2025,Dec,12,Flood Year,Forecast,11.4,7.0,4.4,62.9,Excess,50.3
Nagarkurnool,Telangana,2025,Jan,1,Drought Year,Actual,4.0,7.2,-3.2,-44.4,Deficient,0.0
Nagarkurnool,Telangana,2025,Feb,2,Drought Year,Actual,2.7,7.2,-4.5,-62.5,Deficient,0.0
Nagarkurnool,Telangana,2025,Mar,3,Drought Year,Forecast,2.6,7.2,-4.6,-63.9,Deficient,0.0
Nagarkurnool,Telangana,2025,Apr,4,Drought Year,Forecast,3.2,14.4,-11.2,-77.8,Deficient,0.0
Nagarkurnool,Telangana,2025,May,5,Drought Year,Forecast,12.2,28.8,-16.6,-57.6,Deficient,0.0
Nagarkurnool,Telangana,2025,Jun,6,Drought Year,Forecast,23.6,108.0,-84.4,-78.1,Deficient,0.0
Nagarkurnool,Telangana,2025,Jul,7,Drought Year,Forecast,70.1,180.0,-109.9,-61.1,Deficient,0.0
Nagarkurnool,Telangana,2025,Aug,8,Drought Year,Forecast,86.4,158.4,-72.0,-45.5,Deficient,0.0
Nagarkurnool,Telangana,2025,Sep,9,Drought Year,Forecast,62.9,108.0,-45.1,-41.8,Deficient,0.0
Nagarkurnool,Telangana,2025,Oct,10,Drought Year,Forecast,22.2,72.0,-49.8,-69.2,Deficient,0.0
Nagarkurnool,Telangana,2025,Nov,11,Drought Year,Forecast,5.8,21.6,-15.8,-73.1,Deficient,0.0
Nagarkurnool,Telangana,2025,Dec,12,Drought Year,Forecast,1.6,7.2,-5.6,-77.8,Deficient,0.0
Wanaparthy,Telangana,2025,Jan,1,Cyclone Risk,Actual,6.9,7.3,-0.4,-5.5,Normal,0.0
Wanaparthy,Telangana,2025,Feb,2,Cyclone Risk,Actual,6.9,7.3,-0.4,-5.5,Normal,0.0
Wanaparthy,Telangana,2025,Mar,3,Cyclone Risk,Forecast,6.9,7.3,-0.4,-5.5,Normal,0.0
Wanaparthy,Telangana,2025,Apr,4,Cyclone Risk,Forecast,13.9,14.6,-0.7,-4.8,Normal,0.0
Wanaparthy,Telangana,2025,May,5,Cyclone Risk,Forecast,27.7,29.2,-1.5,-5.1,Normal,0.0
Wanaparthy,Telangana,2025,Jun,6,Cyclone Risk,Forecast,104.0,109.5,-5.5,-5.0,Normal,0.0
Wanaparthy,Telangana,2025,Jul,7,Cyclone Risk,Forecast,173.4,182.5,-9.1,-5.0,Normal,0.0
Wanaparthy,Telangana,2025,Aug,8,Cyclone Risk,Forecast,152.6,160.6,-8.0,-5.0,Normal,0.0
Wanaparthy,Telangana,2025,Sep,9,Cyclone Risk,Forecast,104.0,109.5,-5.5,-5.0,Normal,0.0
Wanaparthy,Telangana,2025,Oct,10,Cyclone Risk,Forecast,182.5,73.0,109.5,150.0,Extremely Excess,100.0
Wanaparthy,Telangana,2025,Nov,11,Cyclone Risk,Forecast,54.8,21.9,32.9,150.2,Extremely Excess,100.0
Wanaparthy,Telangana,2025,Dec,12,Cyclone Risk,Forecast,6.9,7.3,-0.4,-5.5,Normal,0.0
Gadwal,Telangana,2025,Jan,1,Normal Year,Actual,6.1,6.5,-0.4,-6.2,Normal,0.0
Gadwal,Telangana,2025,Feb,2,Normal Year,Actual,7.5,6.5,1.0,15.4,Normal,12.3
Gadwal,Telangana,2025,Mar,3,Normal Year,Forecast,6.3,6.5,-0.2,-3.1,Normal,0.0
Gadwal,Telangana,2025,Apr,4,Normal Year,Forecast,13.2,13.0,0.2,1.5,Normal,1.2
Gadwal,Telangana,2025,May,5,Normal Year,Forecast,25.4,26.0,-0.6,-2.3,Normal,0.0
Gadwal,Telangana,2025,Jun,6,Normal Year,Forecast,106.9,97.5,9.4,9.6,Normal,7.7
Gadwal,Telangana,2025,Jul,7,Normal Year,Forecast,172.8,162.5,10.3,6.3,Normal,5.1
Gadwal,Telangana,2025,Aug,8,Normal Year,Forecast,130.7,143.0,-12.3,-8.6,Normal,0.0
Gadwal,Telangana,2025,Sep,9,Normal Year,Forecast,93.5,97.5,-4.0,-4.1,Normal,0.0
Gadwal,Telangana,2025,Oct,10,Normal Year,Forecast,62.3,65.0,-2.7,-4.2,Normal,0.0
Gadwal,Telangana,2025,Nov,11,Normal Year,Forecast,17.8,19.5,-1.7,-8.7,Normal,0.0
Gadwal,Telangana,2025,Dec,12,Normal Year,Forecast,6.3,6.5,-0.2,-3.1,Normal,0.0
Narayanpet,Telangana,2025,Jan,1,Early Monsoon,Actual,5.8,6.8,-1.0,-14.7,Normal,0.0
Narayanpet,Telangana,2025,Feb,2,Early Monsoon,Actual,5.8,6.8,-1.0,-14.7,Normal,0.0
Narayanpet,Telangana,2025,Mar,3,Early Monsoon,Forecast,5.8,6.8,-1.0,-14.7,Normal,0.0
Narayanpet,Telangana,2025,Apr,4,Early Monsoon,Forecast,11.6,13.6,-2.0,-14.7,Normal,0.0
Narayanpet,Telangana,2025,May,5,Early Monsoon,Forecast,38.1,27.2,10.9,40.1,Excess,32.1
Narayanpet,Telangana,2025,Jun,6,Early Monsoon,Forecast,142.8,102.0,40.8,40.0,Excess,32.0
Narayanpet,Telangana,2025,Jul,7,Early Monsoon,Forecast,144.5,170.0,-25.5,-15.0,Normal,0.0
Narayanpet,Telangana,2025,Aug,8,Early Monsoon,Forecast,127.2,149.6,-22.4,-15.0,Normal,0.0
Narayanpet,Telangana,2025,Sep,9,Early Monsoon,Forecast,86.7,102.0,-15.3,-15.0,Normal,0.0
Narayanpet,Telangana,2025,Oct,10,Early Monsoon,Forecast,57.8,68.0,-10.2,-15.0,Normal,0.0
Narayanpet,Telangana,2025,Nov,11,Early Monsoon,Forecast,17.3,20.4,-3.1,-15.2,Normal,0.0
Narayanpet,Telangana,2025,Dec,12,Early Monsoon,Forecast,5.8,6.8,-1.0,-14.7,Normal,0.0
Vikarabad,Telangana,2025,Jan,1,Delayed Monsoon,Actual,9.0,8.2,0.8,9.8,Normal,7.8
Vikarabad,Telangana,2025,Feb,2,Delayed Monsoon,Actual,9.0,8.2,0.8,9.8,Normal,7.8
Vikarabad,Telangana,2025,Mar,3,Delayed Monsoon,Forecast,9.0,8.2,0.8,9.8,Normal,7.8
Vikarabad,Telangana,2025,Apr,4,Delayed Monsoon,Forecast,18.0,16.4,1.6,9.8,Normal,7.8
Vikarabad,Telangana,2025,May,5,Delayed Monsoon,Forecast,36.1,32.8,3.3,10.1,Normal,8.0
Vikarabad,Telangana,2025,Jun,6,Delayed Monsoon,Forecast,36.9,123.0,-86.1,-70.0,Deficient,0.0
Vikarabad,Telangana,2025,Jul,7,Delayed Monsoon,Forecast,61.5,205.0,-143.5,-70.0,Deficient,0.0
Vikarabad,Telangana,2025,Aug,8,Delayed Monsoon,Forecast,198.4,180.4,18.0,10.0,Normal,8.0
Vikarabad,Telangana,2025,Sep,9,Delayed Monsoon,Forecast,135.3,123.0,12.3,10.0,Normal,8.0
Vikarabad,Telangana,2025,Oct,10,Delayed Monsoon,Forecast,90.2,82.0,8.2,10.0,Normal,8.0
Vikarabad,Telangana,2025,Nov,11,Delayed Monsoon,Forecast,27.1,24.6,2.5,10.2,Normal,8.1
Vikarabad,Telangana,2025,Dec,12,Delayed Monsoon,Forecast,9.0,8.2,0.8,9.8,Normal,7.8
Siddipet,Telangana,2025,Jan,1,Flood Year,Actual,20.0,9.3,10.7,115.1,Extremely Excess,92.0
Siddipet,Telangana,2025,Feb,2,Flood Year,Actual,13.8,9.3,4.5,48.4,Excess,38.7
Siddipet,Telangana,2025,Mar,3,Flood Year,Forecast,17.8,9.3,8.5,91.4,Extremely Excess,73.1
Siddipet,Telangana,2025,Apr,4,Flood Year,Forecast,27.0,18.6,8.4,45.2,Excess,36.1
Siddipet,Telangana,2025,May,5,Flood Year,Forecast,66.3,37.2,29.1,78.2,Extremely Excess,62.6
Siddipet,Telangana,2025,Jun,6,Flood Year,Forecast,301.3,139.5,161.8,116.0,Extremely Excess,92.8
Siddipet,Telangana,2025,Jul,7,Flood Year,Forecast,508.3,232.5,275.8,118.6,Extremely Excess,94.9
Siddipet,Telangana,2025,Aug,8,Flood Year,Forecast,378.6,204.6,174.0,85.0,Extremely Excess,68.0
Siddipet,Telangana,2025,Sep,9,Flood Year,Forecast,254.6,139.5,115.1,82.5,Extremely Excess,66.0
Siddipet,Telangana,2025,Oct,10,Flood Year,Forecast,193.5,93.0,100.5,108.1,Extremely Excess,86.5
Siddipet,Telangana,2025,Nov,11,Flood Year,Forecast,45.3,27.9,17.4,62.4,Excess,49.9
Siddipet,Telangana,2025,Dec,12,Flood Year,Forecast,17.8,9.3,8.5,91.4,Extremely Excess,73.1
Jangaon,Telangana,2025,Jan,1,Drought Year,Actual,4.1,9.6,-5.5,-57.3,Deficient,0.0
Jangaon,Telangana,2025,Feb,2,Drought Year,Actual,4.8,9.6,-4.8,-50.0,Deficient,0.0
Jangaon,Telangana,2025,Mar,3,Drought Year,Forecast,4.8,9.6,-4.8,-50.0,Deficient,0.0
Jangaon,Telangana,2025,Apr,4,Drought Year,Forecast,11.1,19.2,-8.1,-42.2,Deficient,0.0
Jangaon,Telangana,2025,May,5,Drought Year,Forecast,16.3,38.4,-22.1,-57.6,Deficient,0.0
Jangaon,Telangana,2025,Jun,6,Drought Year,Forecast,34.6,144.0,-109.4,-76.0,Deficient,0.0
Jangaon,Telangana,2025,Jul,7,Drought Year,Forecast,80.2,240.0,-159.8,-66.6,Deficient,0.0
Jangaon,Telangana,2025,Aug,8,Drought Year,Forecast,75.3,211.2,-135.9,-64.3,Deficient,0.0
Jangaon,Telangana,2025,Sep,9,Drought Year,Forecast,48.9,144.0,-95.1,-66.0,Deficient,0.0
Jangaon,Telangana,2025,Oct,10,Drought Year,Forecast,51.1,96.0,-44.9,-46.8,Deficient,0.0
Jangaon,Telangana,2025,Nov,11,Drought Year,Forecast,9.3,28.8,-19.5,-67.7,Deficient,0.0
Jangaon,Telangana,2025,Dec,12,Drought Year,Forecast,2.0,9.6,-7.6,-79.2,Deficient,0.0
Warangal,Telangana,2025,Jan,1,Cyclone Risk,Actual,9.5,10.0,-0.5,-5.0,Normal,0.0
Warangal,Telangana,2025,Feb,2,Cyclone Risk,Actual,9.5,10.0,-0.5,-5.0,Normal,0.0
Warangal,Telangana,2025,Mar,3,Cyclone Risk,Forecast,9.5,10.0,-0.5,-5.0,Normal,0.0
Warangal,Telangana,2025,Apr,4,Cyclone Risk,Forecast,19.0,20.0,-1.0,-5.0,Normal,0.0
Warangal,Telangana,2025,May,5,Cyclone Risk,Forecast,38.0,40.0,-2.0,-5.0,Normal,0.0
Warangal,Telangana,2025,Jun,6,Cyclone Risk,Forecast,142.5,150.0,-7.5,-5.0,Normal,0.0
Warangal,Telangana,2025,Jul,7,Cyclone Risk,Forecast,237.5,250.0,-12.5,-5.0,Normal,0.0
Warangal,Telangana,2025,Aug,8,Cyclone Risk,Forecast,209.0,220.0,-11.0,-5.0,Normal,0.0
Warangal,Telangana,2025,Sep,9,Cyclone Risk,Forecast,142.5,150.0,-7.5,-5.0,Normal,0.0
Warangal,Telangana,2025,Oct,10,Cyclone Risk,Forecast,250.0,100.0,150.0,150.0,Extremely Excess,100.0
Warangal,Telangana,2025,Nov,11,Cyclone Risk,Forecast,75.0,30.0,45.0,150.0,Extremely Excess,100.0
Warangal,Telangana,2025,Dec,12,Cyclone Risk,Forecast,9.5,10.0,-0.5,-5.0,Normal,0.0
Hanamkonda,Telangana,2025,Jan,1,Normal Year,Actual,11.4,9.9,1.5,15.2,Normal,12.1
Hanamkonda,Telangana,2025,Feb,2,Normal Year,Actual,11.8,9.9,1.9,19.2,Normal,15.4
Hanamkonda,Telangana,2025,Mar,3,Normal Year,Forecast,10.7,9.9,0.8,8.1,Normal,6.5
Hanamkonda,Telangana,2025,Apr,4,Normal Year,Forecast,20.2,19.8,0.4,2.0,Normal,1.6
Hanamkonda,Telangana,2025,May,5,Normal Year,Forecast,40.3,39.6,0.7,1.8,Normal,1.4
Hanamkonda,Telangana,2025,Jun,6,Normal Year,Forecast,162.9,148.5,14.4,9.7,Normal,7.8
Hanamkonda,Telangana,2025,Jul,7,Normal Year,Forecast,218.6,247.5,-28.9,-11.7,Normal,0.0
Hanamkonda,Telangana,2025,Aug,8,Normal Year,Forecast,259.0,217.8,41.2,18.9,Normal,15.1
Hanamkonda,Telangana,2025,Sep,9,Normal Year,Forecast,148.3,148.5,-0.2,-0.1,Normal,0.0
Hanamkonda,Telangana,2025,Oct,10,Normal Year,Forecast,102.1,99.0,3.1,3.1,Normal,2.5
Hanamkonda,Telangana,2025,Nov,11,Normal Year,Forecast,25.6,29.7,-4.1,-13.8,Normal,0.0
Hanamkonda,Telangana,2025,Dec,12,Normal Year,Forecast,11.2,9.9,1.3,13.1,Normal,10.5
Mahabubabad,Telangana,2025,Jan,1,Early Monsoon,Actual,8.9,10.5,-1.6,-15.2,Normal,0.0
Mahabubabad,Telangana,2025,Feb,2,Early Monsoon,Actual,8.9,10.5,-1.6,-15.2,Normal,0.0
Mahabubabad,Telangana,2025,Mar,3,Early Monsoon,Forecast,8.9,10.5,-1.6,-15.2,Normal,0.0
Mahabubabad,Telangana,2025,Apr,4,Early Monsoon,Forecast,17.8,21.0,-3.2,-15.2,Normal,0.0
Mahabubabad,Telangana,2025,May,5,Early Monsoon,Forecast,58.8,42.0,16.8,40.0,Excess,32.0
Mahabubabad,Telangana,2025,Jun,6,Early Monsoon,Forecast,220.5,157.5,63.0,40.0,Excess,32.0
Mahabubabad,Telangana,2025,Jul,7,Early Monsoon,Forecast,223.1,262.5,-39.4,-15.0,Normal,0.0
Mahabubabad,Telangana,2025,Aug,8,Early Monsoon,Forecast,196.3,231.0,-34.7,-15.0,Normal,0.0
Mahabubabad,Telangana,2025,Sep,9,Early Monsoon,Forecast,133.9,157.5,-23.6,-15.0,Normal,0.0
Mahabubabad,Telangana,2025,Oct,10,Early Monsoon,Forecast,89.2,105.0,-15.8,-15.0,Normal,0.0
Mahabubabad,Telangana,2025,Nov,11,Early Monsoon,Forecast,26.8,31.5,-4.7,-14.9,Normal,0.0
Mahabubabad,Telangana,2025,Dec,12,Early Monsoon,Forecast,8.9,10.5,-1.6,-15.2,Normal,0.0
Nirmal,Telangana,2025,Jan,1,Delayed Monsoon,Actual,12.1,11.0,1.1,10.0,Normal,8.0
Nirmal,Telangana,2025,Feb,2,Delayed Monsoon,Actual,12.1,11.0,1.1,10.0,Normal,8.0
Nirmal,Telangana,2025,Mar,3,Delayed Monsoon,Forecast,12.1,11.0,1.1,10.0,Normal,8.0
Nirmal,Telangana,2025,Apr,4,Delayed Monsoon,Forecast,24.2,22.0,2.2,10.0,Normal,8.0
Nirmal,Telangana,2025,May,5,Delayed Monsoon,Forecast,48.4,44.0,4.4,10.0,Normal,8.0
Nirmal,Telangana,2025,Jun,6,Delayed Monsoon,Forecast,49.5,165.0,-115.5,-70.0,Deficient,0.0
Nirmal,Telangana,2025,Jul,7,Delayed Monsoon,Forecast,82.5,275.0,-192.5,-70.0,Deficient,0.0
Nirmal,Telangana,2025,Aug,8,Delayed Monsoon,Forecast,266.2,242.0,24.2,10.0,Normal,8.0
Nirmal,Telangana,2025,Sep,9,Delayed Monsoon,Forecast,181.5,165.0,16.5,10.0,Normal,8.0
Nirmal,Telangana,2025,Oct,10,Delayed Monsoon,Forecast,121.0,110.0,11.0,10.0,Normal,8.0
Nirmal,Telangana,2025,Nov,11,Delayed Monsoon,Forecast,36.3,33.0,3.3,10.0,Normal,8.0
Nirmal,Telangana,2025,Dec,12,Delayed Monsoon,Forecast,12.1,11.0,1.1,10.0,Normal,8.0
Adilabad,Telangana,2025,Jan,1,Flood Year,Actual,23.5,11.5,12.0,104.3,Extremely Excess,83.5
Adilabad,Telangana,2025,Feb,2,Flood Year,Actual,17.0,11.5,5.5,47.8,Excess,38.3
Adilabad,Telangana,2025,Mar,3,Flood Year,Forecast,25.2,11.5,13.7,119.1,Extremely Excess,95.3
Adilabad,Telangana,2025,Apr,4,Flood Year,Forecast,38.1,23.0,15.1,65.7,Excess,52.5
Adilabad,Telangana,2025,May,5,Flood Year,Forecast,92.5,46.0,46.5,101.1,Extremely Excess,80.9
Adilabad,Telangana,2025,Jun,6,Flood Year,Forecast,315.0,172.5,142.5,82.6,Extremely Excess,66.1
Adilabad,Telangana,2025,Jul,7,Flood Year,Forecast,496.3,287.5,208.8,72.6,Excess,58.1
Adilabad,Telangana,2025,Aug,8,Flood Year,Forecast,395.6,253.0,142.6,56.4,Excess,45.1
Adilabad,Telangana,2025,Sep,9,Flood Year,Forecast,319.7,172.5,147.2,85.3,Extremely Excess,68.3
Adilabad,Telangana,2025,Oct,10,Flood Year,Forecast,209.1,115.0,94.1,81.8,Extremely Excess,65.5
Adilabad,Telangana,2025,Nov,11,Flood Year,Forecast,50.9,34.5,16.4,47.5,Excess,38.0
Adilabad,Telangana,2025,Dec,12,Flood Year,Forecast,16.5,11.5,5.0,43.5,Excess,34.8
Kumuram Bheem,Telangana,2025,Jan,1,Drought Year,Actual,2.7,13.0,-10.3,-79.2,Deficient,0.0
Kumuram Bheem,Telangana,2025,Feb,2,Drought Year,Actual,6.9,13.0,-6.1,-46.9,Deficient,0.0
Kumuram Bheem,Telangana,2025,Mar,3,Drought Year,Forecast,4.1,13.0,-8.9,-68.5,Deficient,0.0
Kumuram Bheem,Telangana,2025,Apr,4,Drought Year,Forecast,5.5,26.0,-20.5,-78.8,Deficient,0.0
Kumuram Bheem,Telangana,2025,May,5,Drought Year,Forecast,21.7,52.0,-30.3,-58.3,Deficient,0.0
Kumuram Bheem,Telangana,2025,Jun,6,Drought Year,Forecast,113.5,195.0,-81.5,-41.8,Deficient,0.0
Kumuram Bheem,Telangana,2025,Jul,7,Drought Year,Forecast,127.9,325.0,-197.1,-60.6,Deficient,0.0
Kumuram Bheem,Telangana,2025,Aug,8,Drought Year,Forecast,163.0,286.0,-123.0,-43.0,Deficient,0.0
Kumuram Bheem,Telangana,2025,Sep,9,Drought Year,Forecast,107.8,195.0,-87.2,-44.7,Deficient,0.0
Kumuram Bheem,Telangana,2025,Oct,10,Drought Year,Forecast,46.1,130.0,-83.9,-64.5,Deficient,0.0
Kumuram Bheem,Telangana,2025,Nov,11,Drought Year,Forecast,12.3,39.0,-26.7,-68.5,Deficient,0.0
Kumuram Bheem,Telangana,2025,Dec,12,Drought Year,Forecast,6.7,13.0,-6.3,-48.5,Deficient,0.0
Mancherial,Telangana,2025,Jan,1,Cyclone Risk,Actual,10.3,10.8,-0.5,-4.6,Normal,0.0
Mancherial,Telangana,2025,Feb,2,Cyclone Risk,Actual,10.3,10.8,-0.5,-4.6,Normal,0.0
Mancherial,Telangana,2025,Mar,3,Cyclone Risk,Forecast,10.3,10.8,-0.5,-4.6,Normal,0.0
Mancherial,Telangana,2025,Apr,4,Cyclone Risk,Forecast,20.5,21.6,-1.1,-5.1,Normal,0.0
Mancherial,Telangana,2025,May,5,Cyclone Risk,Forecast,41.0,43.2,-2.2,-5.1,Normal,0.0
Mancherial,Telangana,2025,Jun,6,Cyclone Risk,Forecast,153.9,162.0,-8.1,-5.0,Normal,0.0
Mancherial,Telangana,2025,Jul,7,Cyclone Risk,Forecast,256.5,270.0,-13.5,-5.0,Normal,0.0
Mancherial,Telangana,2025,Aug,8,Cyclone Risk,Forecast,225.7,237.6,-11.9,-5.0,Normal,0.0
Mancherial,Telangana,2025,Sep,9,Cyclone Risk,Forecast,153.9,162.0,-8.1,-5.0,Normal,0.0
Mancherial,Telangana,2025,Oct,10,Cyclone Risk,Forecast,270.0,108.0,162.0,150.0,Extremely Excess,100.0
Mancherial,Telangana,2025,Nov,11,Cyclone Risk,Forecast,81.0,32.4,48.6,150.0,Extremely Excess,100.0
Mancherial,Telangana,2025,Dec,12,Cyclone Risk,Forecast,10.3,10.8,-0.5,-4.6,Normal,0.0
Asifabad,Telangana,2025,Jan,1,Normal Year,Actual,14.2,12.0,2.2,18.3,Normal,14.7
Asifabad,Telangana,2025,Feb,2,Normal Year,Actual,13.8,12.0,1.8,15.0,Normal,12.0
Asifabad,Telangana,2025,Mar,3,Normal Year,Forecast,10.8,12.0,-1.2,-10.0,Normal,0.0
Asifabad,Telangana,2025,Apr,4,Normal Year,Forecast,24.8,24.0,0.8,3.3,Normal,2.7
Asifabad,Telangana,2025,May,5,Normal Year,Forecast,43.7,48.0,-4.3,-9.0,Normal,0.0
Asifabad,Telangana,2025,Jun,6,Normal Year,Forecast,206.6,180.0,26.6,14.8,Normal,11.8
Asifabad,Telangana,2025,Jul,7,Normal Year,Forecast,293.2,300.0,-6.8,-2.3,Normal,0.0
Asifabad,Telangana,2025,Aug,8,Normal Year,Forecast,251.4,264.0,-12.6,-4.8,Normal,0.0
Asifabad,Telangana,2025,Sep,9,Normal Year,Forecast,183.0,180.0,3.0,1.7,Normal,1.3
Asifabad,Telangana,2025,Oct,10,Normal Year,Forecast,137.7,120.0,17.7,14.7,Normal,11.8
Asifabad,Telangana,2025,Nov,11,Normal Year,Forecast,42.8,36.0,6.8,18.9,Normal,15.1
Asifabad,Telangana,2025,Dec,12,Normal Year,Forecast,13.3,12.0,1.3,10.8,Normal,8.7
