Date,District,State,Year_Type,Daily_Rainfall_mm,Cumulative_Monthly_mm,Rainfall_Category,Flood_Alert,Waterlogging_Risk
2021-08-28,Rangareddy,Telangana,flood,0.5,797.6,Light,0,Low
2021-08-29,Rangareddy,Telangana,flood,2.8,800.4,Light,0,Low
2021-08-30,Rangareddy,Telangana,flood,18.5,818.9,Moderate,0,Medium
2021-08-31,Rangareddy,Telangana,flood,3.9,822.8,Light,0,Low
2021-09-01,Rangareddy,Telangana,flood,32.8,32.8,Moderate,0,Medium
2021-09-02,Rangareddy,Telangana,flood,0.0,32.8,No Rain,0,Low
2021-09-03,Rangareddy,Telangana,flood,0.0,32.8,No Rain,0,Low
2021-09-04,Rangareddy,Telangana,flood,8.0,40.8,Moderate,0,Low
2021-09-05,Rangareddy,Telangana,flood,9.7,50.5,Moderate,0,Low
2021-09-06,Rangareddy,Telangana,flood,55.7,106.2,Heavy,0,High
2021-09-07,Rangareddy,Telangana,flood,4.0,110.2,Light,0,Low
2021-09-08,Rangareddy,Telangana,flood,17.4,127.6,Moderate,0,Medium
2021-09-09,Rangareddy,Telangana,flood,41.4,169.0,Heavy,0,High
2021-09-10,Rangareddy,Telangana,flood,66.0,235.0,Very Heavy,1,High
2021-09-11,Rangareddy,Telangana,flood,5.8,240.8,Light,0,Low
2021-09-12,Rangareddy,Telangana,flood,14.4,255.2,Moderate,0,Low
2021-09-13,Rangareddy,Telangana,flood,8.6,263.8,Moderate,0,Low
2021-09-14,Rangareddy,Telangana,flood,25.2,289.0,Moderate,0,Medium
2021-09-15,Rangareddy,Telangana,flood,0.3,289.3,Light,0,Low
2021-09-16,Rangareddy,Telangana,flood,11.5,300.8,Moderate,0,Low
2021-09-17,Rangareddy,Telangana,flood,21.0,321.8,Moderate,0,Medium
2021-09-18,Rangareddy,Telangana,flood,0.0,321.8,No Rain,0,Low
2021-09-19,Rangareddy,Telangana,flood,42.5,364.3,Heavy,0,High
2021-09-20,Rangareddy,Telangana,flood,3.9,368.2,Light,0,Low
2021-09-21,Rangareddy,Telangana,flood,5.1,373.3,Light,0,Low
2021-09-22,Rangareddy,Telangana,flood,10.6,383.9,Moderate,0,Low
2021-09-23,Rangareddy,Telangana,flood,1.7,385.6,Light,0,Low
2021-09-24,Rangareddy,Telangana,flood,5.1,390.7,Light,0,Low
2021-09-25,Rangareddy,Telangana,flood,61.7,452.4,Heavy,0,High
2021-09-26,Rangareddy,Telangana,flood,43.2,495.6,Heavy,0,High
2021-09-27,Rangareddy,Telangana,flood,0.0,495.6,No Rain,0,Low
2021-09-28,Rangareddy,Telangana,flood,69.7,565.3,Very Heavy,1,High
2021-09-29,Rangareddy,Telangana,flood,24.8,590.1,Moderate,0,Medium
2021-09-30,Rangareddy,Telangana,flood,27.6,617.7,Moderate,0,Medium
2021-10-01,Rangareddy,Telangana,flood,10.9,10.9,Moderate,0,Low
2021-10-02,Rangareddy,Telangana,flood,0.0,10.9,No Rain,0,Low
2021-10-03,Rangareddy,Telangana,flood,27.7,38.6,Moderate,0,Medium
2021-10-04,Rangareddy,Telangana,flood,0.0,38.6,No Rain,0,Low
2021-10-05,Rangareddy,Telangana,flood,0.1,38.7,Light,0,Low
2021-10-06,Rangareddy,Telangana,flood,10.9,49.6,Moderate,0,Low
2021-10-07,Rangareddy,Telangana,flood,0.2,49.8,Light,0,Low
2021-10-08,Rangareddy,Telangana,flood,11.6,61.4,Moderate,0,Low
2021-10-09,Rangareddy,Telangana,flood,6.5,67.9,Light,0,Low
2021-10-10,Rangareddy,Telangana,flood,7.0,74.9,Light,0,Low
2021-10-11,Rangareddy,Telangana,flood,0.0,74.9,No Rain,0,Low
2021-10-12,Rangareddy,Telangana,flood,2.5,77.4,Light,0,Low
2021-10-13,Rangareddy,Telangana,flood,0.0,77.4,No Rain,0,Low
2021-10-14,Rangareddy,Telangana,flood,23.0,100.4,Moderate,0,Medium
2021-10-15,Rangareddy,Telangana,flood,7.6,108.0,Moderate,0,Low
2021-10-16,Rangareddy,Telangana,flood,12.4,120.4,Moderate,0,Low
2021-10-17,Rangareddy,Telangana,flood,13.5,133.9,Moderate,0,Low
2021-10-18,Rangareddy,Telangana,flood,9.4,143.3,Moderate,0,Low
2021-10-19,Rangareddy,Telangana,flood,0.0,143.3,No Rain,0,Low
2021-10-20,Rangareddy,Telangana,flood,0.0,143.3,No Rain,0,Low
2021-10-21,Rangareddy,Telangana,flood,0.0,143.3,No Rain,0,Low
2021-10-22,Rangareddy,Telangana,flood,6.3,149.6,Light,0,Low
2021-10-23,Rangareddy,Telangana,flood,0.9,150.5,Light,0,Low
2021-10-24,Rangareddy,Telangana,flood,5.3,155.8,Light,0,Low
2021-10-25,Rangareddy,Telangana,flood,0.0,155.8,No Rain,0,Low
2021-10-26,Rangareddy,Telangana,flood,24.2,180.0,Moderate,0,Medium
2021-10-27,Rangareddy,Telangana,flood,1.1,181.1,Light,0,Low
2021-10-28,Rangareddy,Telangana,flood,10.5,191.6,Moderate,0,Low
2021-10-29,Rangareddy,Telangana,flood,5.1,196.7,Light,0,Low
2021-10-30,Rangareddy,Telangana,flood,4.9,201.6,Light,0,Low
2021-10-31,Rangareddy,Telangana,flood,1.1,202.7,Light,0,Low
2021-11-01,Rangareddy,Telangana,flood,1.6,1.6,Light,0,Low
2021-11-02,Rangareddy,Telangana,flood,24.3,25.9,Moderate,0,Medium
2021-11-03,Rangareddy,Telangana,flood,22.8,48.7,Moderate,0,Medium
2021-11-04,Rangareddy,Telangana,flood,0.0,48.7,No Rain,0,Low
2021-11-05,Rangareddy,Telangana,flood,0.0,48.7,No Rain,0,Low
2021-11-06,Rangareddy,Telangana,flood,0.0,48.7,No Rain,0,Low
2021-11-07,Rangareddy,Telangana,flood,0.0,48.7,No Rain,0,Low
2021-11-08,Rangareddy,Telangana,flood,1.8,50.5,Light,0,Low
2021-11-09,Rangareddy,Telangana,flood,0.0,50.5,No Rain,0,Low
2021-11-10,Rangareddy,Telangana,flood,0.0,50.5,No Rain,0,Low
2021-11-11,Rangareddy,Telangana,flood,0.0,50.5,No Rain,0,Low
2021-11-12,Rangareddy,Telangana,flood,8.4,58.9,Moderate,0,Low
2021-11-13,Rangareddy,Telangana,flood,5.0,63.9,Light,0,Low
2021-11-14,Rangareddy,Telangana,flood,0.0,63.9,No Rain,0,Low
2021-11-15,Rangareddy,Telangana,flood,0.0,63.9,No Rain,0,Low
2021-11-16,Rangareddy,Telangana,flood,1.9,65.8,Light,0,Low
2021-11-17,Rangareddy,Telangana,flood,0.0,65.8,No Rain,0,Low
2021-11-18,Rangareddy,Telangana,flood,0.0,65.8,No Rain,0,Low
2021-11-19,Rangareddy,Telangana,flood,4.7,70.5,Light,0,Low
2021-11-20,Rangareddy,Telangana,flood,1.5,72.0,Light,0,Low
2021-11-21,Rangareddy,Telangana,flood,0.0,72.0,No Rain,0,Low
2021-11-22,Rangareddy,Telangana,flood,0.0,72.0,No Rain,0,Low
2021-11-23,Rangareddy,Telangana,flood,0.0,72.0,No Rain,0,Low
2021-11-24,Rangareddy,Telangana,flood,0.1,72.1,Light,0,Low
2021-11-25,Rangareddy,Telangana,flood,0.0,72.1,No Rain,0,Low
2021-11-26,Rangareddy,Telangana,flood,0.0,72.1,No Rain,0,Low
2021-11-27,Rangareddy,Telangana,flood,0.0,72.1,No Rain,0,Low
2021-11-28,Rangareddy,Telangana,flood,0.0,72.1,No Rain,0,Low
2021-11-29,Rangareddy,Telangana,flood,0.0,72.1,No Rain,0,Low
2021-11-30,Rangareddy,Telangana,flood,0.0,72.1,No Rain,0,Low
2021-12-01,Rangareddy,Telangana,flood,0.0,0.0,No Rain,0,Low
2021-12-02,Rangareddy,Telangana,flood,0.0,0.0,No Rain,0,Low
2021-12-03,Rangareddy,Telangana,flood,0.0,0.0,No Rain,0,Low
2021-12-04,Rangareddy,Telangana,flood,21.3,21.3,Moderate,0,Medium
2021-12-05,Rangareddy,Telangana,flood,0.0,21.3,No Rain,0,Low
2021-12-06,Rangareddy,Telangana,flood,0.0,21.3,No Rain,0,Low
2021-12-07,Rangareddy,Telangana,flood,0.0,21.3,No Rain,0,Low
2021-12-08,Rangareddy,Telangana,flood,0.0,21.3,No Rain,0,Low
2021-12-09,Rangareddy,Telangana,flood,0.0,21.3,No Rain,0,Low
2021-12-10,Rangareddy,Telangana,flood,0.0,21.3,No Rain,0,Low
2021-12-11,Rangareddy,Telangana,flood,0.0,21.3,No Rain,0,Low
2021-12-12,Rangareddy,Telangana,flood,0.0,21.3,No Rain,0,Low
2021-12-13,Rangareddy,Telangana,flood,0.0,21.3,No Rain,0,Low
2021-12-14,Rangareddy,Telangana,flood,0.0,21.3,No Rain,0,Low
2021-12-15,Rangareddy,Telangana,flood,0.0,21.3,No Rain,0,Low
2021-12-16,Rangareddy,Telangana,flood,0.0,21.3,No Rain,0,Low
2021-12-17,Rangareddy,Telangana,flood,0.0,21.3,No Rain,0,Low
2021-12-18,Rangareddy,Telangana,flood,0.0,21.3,No Rain,0,Low
2021-12-19,Rangareddy,Telangana,flood,0.0,21.3,No Rain,0,Low
2021-12-20,Rangareddy,Telangana,flood,0.0,21.3,No Rain,0,Low
2021-12-21,Rangareddy,Telangana,flood,0.0,21.3,No Rain,0,Low
2021-12-22,Rangareddy,Telangana,flood,0.0,21.3,No Rain,0,Low
2021-12-23,Rangareddy,Telangana,flood,0.0,21.3,No Rain,0,Low
2021-12-24,Rangareddy,Telangana,flood,0.0,21.3,No Rain,0,Low
2021-12-25,Rangareddy,Telangana,flood,0.0,21.3,No Rain,0,Low
2021-12-26,Rangareddy,Telangana,flood,0.0,21.3,No Rain,0,Low
2021-12-27,Rangareddy,Telangana,flood,0.0,21.3,No Rain,0,Low
2021-12-28,Rangareddy,Telangana,flood,0.0,21.3,No Rain,0,Low
2021-12-29,Rangareddy,Telangana,flood,0.0,21.3,No Rain,0,Low
2021-12-30,Rangareddy,Telangana,flood,0.0,21.3,No Rain,0,Low
2021-12-31,Rangareddy,Telangana,flood,8.7,30.0,Moderate,0,Low
2022-01-01,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-01-02,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-01-03,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-01-04,Rangareddy,Telangana,drought,1.2,1.2,Light,0,Low
2022-01-05,Rangareddy,Telangana,drought,0.0,1.2,No Rain,0,Low
2022-01-06,Rangareddy,Telangana,drought,0.0,1.2,No Rain,0,Low
2022-01-07,Rangareddy,Telangana,drought,0.0,1.2,No Rain,0,Low
2022-01-08,Rangareddy,Telangana,drought,0.0,1.2,No Rain,0,Low
2022-01-09,Rangareddy,Telangana,drought,2.1,3.3,Light,0,Low
2022-01-10,Rangareddy,Telangana,drought,0.0,3.3,No Rain,0,Low
2022-01-11,Rangareddy,Telangana,drought,0.0,3.3,No Rain,0,Low
2022-01-12,Rangareddy,Telangana,drought,0.0,3.3,No Rain,0,Low
2022-01-13,Rangareddy,Telangana,drought,0.0,3.3,No Rain,0,Low
2022-01-14,Rangareddy,Telangana,drought,0.0,3.3,No Rain,0,Low
2022-01-15,Rangareddy,Telangana,drought,2.3,5.6,Light,0,Low
2022-01-16,Rangareddy,Telangana,drought,0.0,5.6,No Rain,0,Low
2022-01-17,Rangareddy,Telangana,drought,0.0,5.6,No Rain,0,Low
2022-01-18,Rangareddy,Telangana,drought,0.0,5.6,No Rain,0,Low
2022-01-19,Rangareddy,Telangana,drought,0.0,5.6,No Rain,0,Low
2022-01-20,Rangareddy,Telangana,drought,0.0,5.6,No Rain,0,Low
2022-01-21,Rangareddy,Telangana,drought,0.0,5.6,No Rain,0,Low
2022-01-22,Rangareddy,Telangana,drought,0.0,5.6,No Rain,0,Low
2022-01-23,Rangareddy,Telangana,drought,0.0,5.6,No Rain,0,Low
2022-01-24,Rangareddy,Telangana,drought,0.0,5.6,No Rain,0,Low
2022-01-25,Rangareddy,Telangana,drought,0.0,5.6,No Rain,0,Low
2022-01-26,Rangareddy,Telangana,drought,0.0,5.6,No Rain,0,Low
2022-01-27,Rangareddy,Telangana,drought,0.0,5.6,No Rain,0,Low
2022-01-28,Rangareddy,Telangana,drought,5.3,10.9,Light,0,Low
2022-01-29,Rangareddy,Telangana,drought,0.0,10.9,No Rain,0,Low
2022-01-30,Rangareddy,Telangana,drought,0.0,10.9,No Rain,0,Low
2022-01-31,Rangareddy,Telangana,drought,0.0,10.9,No Rain,0,Low
2022-02-01,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-02-02,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-02-03,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-02-04,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-02-05,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-02-06,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-02-07,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-02-08,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-02-09,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-02-10,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-02-11,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-02-12,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-02-13,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-02-14,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-02-15,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-02-16,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-02-17,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-02-18,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-02-19,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-02-20,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-02-21,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-02-22,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-02-23,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-02-24,Rangareddy,Telangana,drought,2.1,2.1,Light,0,Low
2022-02-25,Rangareddy,Telangana,drought,0.0,2.1,No Rain,0,Low
2022-02-26,Rangareddy,Telangana,drought,0.0,2.1,No Rain,0,Low
2022-02-27,Rangareddy,Telangana,drought,0.0,2.1,No Rain,0,Low
2022-02-28,Rangareddy,Telangana,drought,0.0,2.1,No Rain,0,Low
2022-03-01,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-03-02,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-03-03,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-03-04,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-03-05,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-03-06,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-03-07,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-03-08,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-03-09,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-03-10,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-03-11,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-03-12,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-03-13,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-03-14,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-03-15,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-03-16,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-03-17,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-03-18,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-03-19,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-03-20,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-03-21,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-03-22,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-03-23,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-03-24,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-03-25,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-03-26,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-03-27,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-03-28,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-03-29,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-03-30,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-03-31,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-04-01,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-04-02,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-04-03,Rangareddy,Telangana,drought,1.3,1.3,Light,0,Low
2022-04-04,Rangareddy,Telangana,drought,0.0,1.3,No Rain,0,Low
2022-04-05,Rangareddy,Telangana,drought,0.0,1.3,No Rain,0,Low
2022-04-06,Rangareddy,Telangana,drought,0.0,1.3,No Rain,0,Low
2022-04-07,Rangareddy,Telangana,drought,0.0,1.3,No Rain,0,Low
2022-04-08,Rangareddy,Telangana,drought,0.0,1.3,No Rain,0,Low
2022-04-09,Rangareddy,Telangana,drought,0.0,1.3,No Rain,0,Low
2022-04-10,Rangareddy,Telangana,drought,0.0,1.3,No Rain,0,Low
2022-04-11,Rangareddy,Telangana,drought,0.0,1.3,No Rain,0,Low
2022-04-12,Rangareddy,Telangana,drought,0.0,1.3,No Rain,0,Low
2022-04-13,Rangareddy,Telangana,drought,1.4,2.7,Light,0,Low
2022-04-14,Rangareddy,Telangana,drought,0.0,2.7,No Rain,0,Low
2022-04-15,Rangareddy,Telangana,drought,0.0,2.7,No Rain,0,Low
2022-04-16,Rangareddy,Telangana,drought,0.0,2.7,No Rain,0,Low
2022-04-17,Rangareddy,Telangana,drought,0.0,2.7,No Rain,0,Low
2022-04-18,Rangareddy,Telangana,drought,0.0,2.7,No Rain,0,Low
2022-04-19,Rangareddy,Telangana,drought,0.0,2.7,No Rain,0,Low
2022-04-20,Rangareddy,Telangana,drought,0.0,2.7,No Rain,0,Low
2022-04-21,Rangareddy,Telangana,drought,0.0,2.7,No Rain,0,Low
2022-04-22,Rangareddy,Telangana,drought,0.0,2.7,No Rain,0,Low
2022-04-23,Rangareddy,Telangana,drought,11.0,13.7,Moderate,0,Low
2022-04-24,Rangareddy,Telangana,drought,0.0,13.7,No Rain,0,Low
2022-04-25,Rangareddy,Telangana,drought,0.0,13.7,No Rain,0,Low
2022-04-26,Rangareddy,Telangana,drought,0.0,13.7,No Rain,0,Low
2022-04-27,Rangareddy,Telangana,drought,4.9,18.6,Light,0,Low
2022-04-28,Rangareddy,Telangana,drought,0.0,18.6,No Rain,0,Low
2022-04-29,Rangareddy,Telangana,drought,0.0,18.6,No Rain,0,Low
2022-04-30,Rangareddy,Telangana,drought,0.0,18.6,No Rain,0,Low
2022-05-01,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-05-02,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-05-03,Rangareddy,Telangana,drought,0.2,0.2,Light,0,Low
2022-05-04,Rangareddy,Telangana,drought,0.0,0.2,No Rain,0,Low
2022-05-05,Rangareddy,Telangana,drought,1.8,2.0,Light,0,Low
2022-05-06,Rangareddy,Telangana,drought,0.0,2.0,No Rain,0,Low
2022-05-07,Rangareddy,Telangana,drought,0.0,2.0,No Rain,0,Low
2022-05-08,Rangareddy,Telangana,drought,0.0,2.0,No Rain,0,Low
2022-05-09,Rangareddy,Telangana,drought,0.0,2.0,No Rain,0,Low
2022-05-10,Rangareddy,Telangana,drought,1.7,3.7,Light,0,Low
2022-05-11,Rangareddy,Telangana,drought,0.0,3.7,No Rain,0,Low
2022-05-12,Rangareddy,Telangana,drought,0.0,3.7,No Rain,0,Low
2022-05-13,Rangareddy,Telangana,drought,0.0,3.7,No Rain,0,Low
2022-05-14,Rangareddy,Telangana,drought,0.0,3.7,No Rain,0,Low
2022-05-15,Rangareddy,Telangana,drought,0.0,3.7,No Rain,0,Low
2022-05-16,Rangareddy,Telangana,drought,0.0,3.7,No Rain,0,Low
2022-05-17,Rangareddy,Telangana,drought,0.0,3.7,No Rain,0,Low
2022-05-18,Rangareddy,Telangana,drought,0.0,3.7,No Rain,0,Low
2022-05-19,Rangareddy,Telangana,drought,0.0,3.7,No Rain,0,Low
2022-05-20,Rangareddy,Telangana,drought,0.0,3.7,No Rain,0,Low
2022-05-21,Rangareddy,Telangana,drought,0.1,3.8,Light,0,Low
2022-05-22,Rangareddy,Telangana,drought,0.0,3.8,No Rain,0,Low
2022-05-23,Rangareddy,Telangana,drought,1.4,5.2,Light,0,Low
2022-05-24,Rangareddy,Telangana,drought,0.0,5.2,No Rain,0,Low
2022-05-25,Rangareddy,Telangana,drought,0.0,5.2,No Rain,0,Low
2022-05-26,Rangareddy,Telangana,drought,0.0,5.2,No Rain,0,Low
2022-05-27,Rangareddy,Telangana,drought,0.0,5.2,No Rain,0,Low
2022-05-28,Rangareddy,Telangana,drought,2.1,7.3,Light,0,Low
2022-05-29,Rangareddy,Telangana,drought,4.0,11.3,Light,0,Low
2022-05-30,Rangareddy,Telangana,drought,1.9,13.2,Light,0,Low
2022-05-31,Rangareddy,Telangana,drought,0.0,13.2,No Rain,0,Low
2022-06-01,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-06-02,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-06-03,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-06-04,Rangareddy,Telangana,drought,1.0,1.0,Light,0,Low
2022-06-05,Rangareddy,Telangana,drought,3.6,4.6,Light,0,Low
2022-06-06,Rangareddy,Telangana,drought,0.0,4.6,No Rain,0,Low
2022-06-07,Rangareddy,Telangana,drought,0.0,4.6,No Rain,0,Low
2022-06-08,Rangareddy,Telangana,drought,0.0,4.6,No Rain,0,Low
2022-06-09,Rangareddy,Telangana,drought,0.0,4.6,No Rain,0,Low
2022-06-10,Rangareddy,Telangana,drought,0.0,4.6,No Rain,0,Low
2022-06-11,Rangareddy,Telangana,drought,11.6,16.2,Moderate,0,Low
2022-06-12,Rangareddy,Telangana,drought,0.0,16.2,No Rain,0,Low
2022-06-13,Rangareddy,Telangana,drought,0.0,16.2,No Rain,0,Low
2022-06-14,Rangareddy,Telangana,drought,0.0,16.2,No Rain,0,Low
2022-06-15,Rangareddy,Telangana,drought,0.0,16.2,No Rain,0,Low
2022-06-16,Rangareddy,Telangana,drought,0.0,16.2,No Rain,0,Low
2022-06-17,Rangareddy,Telangana,drought,0.0,16.2,No Rain,0,Low
2022-06-18,Rangareddy,Telangana,drought,0.0,16.2,No Rain,0,Low
2022-06-19,Rangareddy,Telangana,drought,3.5,19.7,Light,0,Low
2022-06-20,Rangareddy,Telangana,drought,0.0,19.7,No Rain,0,Low
2022-06-21,Rangareddy,Telangana,drought,0.0,19.7,No Rain,0,Low
2022-06-22,Rangareddy,Telangana,drought,0.0,19.7,No Rain,0,Low
2022-06-23,Rangareddy,Telangana,drought,19.5,39.2,Moderate,0,Medium
2022-06-24,Rangareddy,Telangana,drought,0.0,39.2,No Rain,0,Low
2022-06-25,Rangareddy,Telangana,drought,0.0,39.2,No Rain,0,Low
2022-06-26,Rangareddy,Telangana,drought,0.0,39.2,No Rain,0,Low
2022-06-27,Rangareddy,Telangana,drought,0.0,39.2,No Rain,0,Low
2022-06-28,Rangareddy,Telangana,drought,0.0,39.2,No Rain,0,Low
2022-06-29,Rangareddy,Telangana,drought,0.0,39.2,No Rain,0,Low
2022-06-30,Rangareddy,Telangana,drought,0.0,39.2,No Rain,0,Low
2022-07-01,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-07-02,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-07-03,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-07-04,Rangareddy,Telangana,drought,6.8,6.8,Light,0,Low
2022-07-05,Rangareddy,Telangana,drought,0.0,6.8,No Rain,0,Low
2022-07-06,Rangareddy,Telangana,drought,0.0,6.8,No Rain,0,Low
2022-07-07,Rangareddy,Telangana,drought,0.0,6.8,No Rain,0,Low
2022-07-08,Rangareddy,Telangana,drought,0.0,6.8,No Rain,0,Low
2022-07-09,Rangareddy,Telangana,drought,9.4,16.2,Moderate,0,Low
2022-07-10,Rangareddy,Telangana,drought,16.1,32.3,Moderate,0,Medium
2022-07-11,Rangareddy,Telangana,drought,0.0,32.3,No Rain,0,Low
2022-07-12,Rangareddy,Telangana,drought,0.0,32.3,No Rain,0,Low
2022-07-13,Rangareddy,Telangana,drought,3.8,36.1,Light,0,Low
2022-07-14,Rangareddy,Telangana,drought,3.2,39.3,Light,0,Low
2022-07-15,Rangareddy,Telangana,drought,0.0,39.3,No Rain,0,Low
2022-07-16,Rangareddy,Telangana,drought,6.7,46.0,Light,0,Low
2022-07-17,Rangareddy,Telangana,drought,0.0,46.0,No Rain,0,Low
2022-07-18,Rangareddy,Telangana,drought,0.0,46.0,No Rain,0,Low
2022-07-19,Rangareddy,Telangana,drought,0.0,46.0,No Rain,0,Low
2022-07-20,Rangareddy,Telangana,drought,2.7,48.7,Light,0,Low
2022-07-21,Rangareddy,Telangana,drought,0.0,48.7,No Rain,0,Low
2022-07-22,Rangareddy,Telangana,drought,0.0,48.7,No Rain,0,Low
2022-07-23,Rangareddy,Telangana,drought,0.0,48.7,No Rain,0,Low
2022-07-24,Rangareddy,Telangana,drought,0.0,48.7,No Rain,0,Low
2022-07-25,Rangareddy,Telangana,drought,0.0,48.7,No Rain,0,Low
2022-07-26,Rangareddy,Telangana,drought,0.0,48.7,No Rain,0,Low
2022-07-27,Rangareddy,Telangana,drought,26.9,75.6,Moderate,0,Medium
2022-07-28,Rangareddy,Telangana,drought,0.0,75.6,No Rain,0,Low
2022-07-29,Rangareddy,Telangana,drought,0.0,75.6,No Rain,0,Low
2022-07-30,Rangareddy,Telangana,drought,20.5,96.1,Moderate,0,Medium
2022-07-31,Rangareddy,Telangana,drought,0.0,96.1,No Rain,0,Low
2022-08-01,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-08-02,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-08-03,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-08-04,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-08-05,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-08-06,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-08-07,Rangareddy,Telangana,drought,0.0,0.0,No Rain,0,Low
2022-08-08,Rangareddy,Telangana,drought,10.2,10.2,Moderate,0,Low
2022-08-09,Rangareddy,Telangana,drought,0.0,10.2,No Rain,0,Low
2022-08-10,Rangareddy,Telangana,drought,0.0,10.2,No Rain,0,Low
2022-08-11,Rangareddy,Telangana,drought,0.0,10.2,No Rain,0,Low
2022-08-12,Rangareddy,Telangana,drought,19.0,29.2,Moderate,0,Medium
